alpha,frames_tested,frames_feedback_success,gen,count,pct_among_feedback_success,cumulative_pct,is_overflow
0.015000,404782,1753,23,3,0.171135,100.000000,0
0.012500,1708874,2506,1,634,25.299282,25.299282,0
0.012500,1708874,2506,2,395,15.762171,41.061453,0
0.012500,1708874,2506,3,264,10.534717,51.596169,0
0.012500,1708874,2506,4,250,9.976057,61.572227,0
0.012500,1708874,2506,5,192,7.661612,69.233839,0
0.012500,1708874,2506,6,129,5.147646,74.381484,0
0.012500,1708874,2506,7,140,5.586592,79.968077,0
0.012500,1708874,2506,8,81,3.232243,83.200319,0
0.012500,1708874,2506,9,70,2.793296,85.993615,0
0.012500,1708874,2506,10,51,2.035116,88.028731,0
0.012500,1708874,2506,11,60,2.394254,90.422985,0
0.012500,1708874,2506,12,38,1.516361,91.939346,0
0.012500,1708874,2506,13,34,1.356744,93.296089,0
0.012500,1708874,2506,14,29,1.157223,94.453312,0
0.012500,1708874,2506,15,17,0.678372,95.131684,0
0.012500,1708874,2506,16,26,1.037510,96.169194,0
0.012500,1708874,2506,17,14,0.558659,96.727853,0
0.012500,1708874,2506,18,19,0.758180,97.486034,0
0.012500,1708874,2506,19,18,0.718276,98.204310,0
0.012500,1708874,2506,20,17,0.678372,98.882682,0
0.012500,1708874,2506,21,15,0.598563,99.481245,0
0.012500,1708874,2506,22,10,0.399042,99.880287,0
0.012500,1708874,2506,23,3,0.119713,100.000000,0
0.010000,5845926,2326,1,469,20.163371,20.163371,0
0.010000,5845926,2326,2,347,14.918315,35.081685,0
0.010000,5845926,2326,3,290,12.467756,47.549441,0
0.010000,5845926,2326,4,242,10.404127,57.953568,0
0.010000,5845926,2326,5,177,7.609630,65.563199,0
0.010000,5845926,2326,6,174,7.480653,73.043852,0
0.010000,5845926,2326,7,102,4.385211,77.429063,0
0.010000,5845926,2326,8,94,4.041273,81.470335,0
0.010000,5845926,2326,9,82,3.525365,84.995701,0
0.010000,5845926,2326,10,72,3.095443,88.091144,0
0.010000,5845926,2326,11,69,2.966466,91.057610,0
0.010000,5845926,2326,12,38,1.633706,92.691316,0
0.010000,5845926,2326,13,48,2.063629,94.754944,0
0.010000,5845926,2326,14,25,1.074807,95.829751,0
0.010000,5845926,2326,15,23,0.988822,96.818573,0
0.010000,5845926,2326,16,14,0.601892,97.420464,0
0.010000,5845926,2326,17,10,0.429923,97.850387,0
0.010000,5845926,2326,18,16,0.687876,98.538263,0
0.010000,5845926,2326,19,10,0.429923,98.968186,0
0.010000,5845926,2326,20,9,0.386930,99.355116,0
0.010000,5845926,2326,21,7,0.300946,99.656062,0
0.010000,5845926,2326,22,6,0.257954,99.914015,0
0.010000,5845926,2326,23,2,0.085985,100.000000,0
0.007500,10000000,877,1,162,18.472064,18.472064,0
0.007500,10000000,877,2,130,14.823261,33.295325,0
0.007500,10000000,877,3,127,14.481186,47.776511,0
0.007500,10000000,877,4,89,10.148233,57.924743,0
0.007500,10000000,877,5,80,9.122007,67.046750,0
0.007500,10000000,877,6,50,5.701254,72.748005,0
0.007500,10000000,877,7,36,4.104903,76.852908,0
0.007500,10000000,877,8,40,4.561003,81.413911,0
0.007500,10000000,877,9,24,2.736602,84.150513,0
0.007500,10000000,877,10,22,2.508552,86.659065,0
0.007500,10000000,877,11,28,3.192702,89.851767,0
0.007500,10000000,877,12,17,1.938426,91.790194,0
0.007500,10000000,877,13,21,2.394527,94.184721,0
0.007500,10000000,877,14,14,1.596351,95.781072,0
0.007500,10000000,877,15,8,0.912201,96.693273,0
0.007500,10000000,877,16,5,0.570125,97.263398,0
0.007500,10000000,877,17,7,0.798176,98.061574,0
0.007500,10000000,877,18,6,0.684151,98.745724,0
0.007500,10000000,877,20,5,0.570125,99.315849,0
0.007500,10000000,877,21,3,0.342075,99.657925,0
0.007500,10000000,877,22,1,0.114025,99.771950,0
0.007500,10000000,877,23,2,0.228050,100.000000,0
0.005000,10000000,128,1,14,10.937500,10.937500,0
0.005000,10000000,128,2,30,23.437500,34.375000,0
0.005000,10000000,128,3,26,20.312500,54.687500,0
0.005000,10000000,128,4,13,10.156250,64.843750,0
0.005000,10000000,128,5,6,4.687500,69.531250,0
0.005000,10000000,128,6,8,6.250000,75.781250,0
0.005000,10000000,128,7,5,3.906250,79.687500,0
0.005000,10000000,128,8,5,3.906250,83.593750,0
0.005000,10000000,128,9,2,1.562500,85.156250,0
0.005000,10000000,128,10,4,3.125000,88.281250,0
0.005000,10000000,128,11,5,3.906250,92.187500,0
0.005000,10000000,128,12,4,3.125000,95.312500,0
0.005000,10000000,128,14,3,2.343750,97.656250,0
0.005000,10000000,128,15,1,0.781250,98.437500,0
0.005000,10000000,128,16,1,0.781250,99.218750,0
0.005000,10000000,128,21,1,0.781250,100.000000,0
