alpha,frames_tested,frames_feedback_success,gen,count,pct_among_feedback_success,cumulative_pct,is_overflow
0.030000,6909,1916,1,528,27.557411,27.557411,0
0.030000,6909,1916,2,239,12.473904,40.031315,0
0.030000,6909,1916,3,192,10.020877,50.052192,0
0.030000,6909,1916,4,151,7.881002,57.933194,0
0.030000,6909,1916,5,137,7.150313,65.083507,0
0.030000,6909,1916,6,106,5.532359,70.615866,0
0.030000,6909,1916,7,95,4.958246,75.574113,0
0.030000,6909,1916,8,78,4.070981,79.645094,0
0.030000,6909,1916,9,69,3.601253,83.246347,0
0.030000,6909,1916,10,64,3.340292,86.586639,0
0.030000,6909,1916,11,32,1.670146,88.256785,0
0.030000,6909,1916,12,33,1.722338,89.979123,0
0.030000,6909,1916,13,30,1.565762,91.544885,0
0.030000,6909,1916,14,37,1.931106,93.475992,0
0.030000,6909,1916,15,24,1.252610,94.728601,0
0.030000,6909,1916,16,20,1.043841,95.772443,0
0.030000,6909,1916,17,22,1.148225,96.920668,0
0.030000,6909,1916,18,15,0.782881,97.703549,0
0.030000,6909,1916,19,10,0.521921,98.225470,0
0.030000,6909,1916,20,12,0.626305,98.851775,0
0.030000,6909,1916,21,15,0.782881,99.634656,0
0.030000,6909,1916,22,7,0.365344,100.000000,0
0.027500,8737,1602,1,493,30.774032,30.774032,0
0.027500,8737,1602,2,196,12.234707,43.008739,0
0.027500,8737,1602,3,154,9.612984,52.621723,0
0.027500,8737,1602,4,115,7.178527,59.800250,0
0.027500,8737,1602,5,109,6.803995,66.604245,0
0.027500,8737,1602,6,88,5.493134,72.097378,0
0.027500,8737,1602,7,77,4.806492,76.903870,0
0.027500,8737,1602,8,53,3.308365,80.212235,0
0.027500,8737,1602,9,47,2.933833,83.146067,0
0.027500,8737,1602,10,40,2.496879,85.642946,0
0.027500,8737,1602,11,41,2.559301,88.202247,0
0.027500,8737,1602,12,32,1.997503,90.199750,0
0.027500,8737,1602,13,28,1.747815,91.947566,0
0.027500,8737,1602,14,19,1.186017,93.133583,0
0.027500,8737,1602,15,19,1.186017,94.319600,0
0.027500,8737,1602,16,22,1.373283,95.692884,0
0.027500,8737,1602,17,11,0.686642,96.379526,0
0.027500,8737,1602,18,14,0.873908,97.253433,0
0.027500,8737,1602,19,8,0.499376,97.752809,0
0.027500,8737,1602,20,10,0.624220,98.377029,0
0.027500,8737,1602,21,14,0.873908,99.250936,0
0.027500,8737,1602,22,6,0.374532,99.625468,0
0.027500,8737,1602,23,6,0.374532,100.000000,0
0.025000,18126,1968,1,642,32.621951,32.621951,0
0.025000,18126,1968,2,264,13.414634,46.036585,0
0.025000,18126,1968,3,157,7.977642,54.014228,0
0.025000,18126,1968,4,177,8.993902,63.008130,0
