alpha,frames_tested,frames_feedback_success,gen,count,pct_among_feedback_success,cumulative_pct,is_overflow
0.030000,4356,1170,1,398,34.017094,34.017094,0
0.030000,4356,1170,2,196,16.752137,50.769231,0
0.030000,4356,1170,3,133,11.367521,62.136752,0
0.030000,4356,1170,4,91,7.777778,69.914530,0
0.030000,4356,1170,5,78,6.666667,76.581197,0
0.030000,4356,1170,6,62,5.299145,81.880342,0
0.030000,4356,1170,7,43,3.675214,85.555556,0
0.030000,4356,1170,8,40,3.418803,88.974359,0
0.030000,4356,1170,9,28,2.393162,91.367521,0
0.030000,4356,1170,10,20,1.709402,93.076923,0
0.030000,4356,1170,11,30,2.564103,95.641026,0
0.030000,4356,1170,12,15,1.282051,96.923077,0
0.030000,4356,1170,13,11,0.940171,97.863248,0
0.030000,4356,1170,14,13,1.111111,98.974359,0
0.030000,4356,1170,15,12,1.025641,100.000000,0
0.027500,6496,1190,1,421,35.378151,35.378151,0
0.027500,6496,1190,2,188,15.798319,51.176471,0
0.027500,6496,1190,3,162,13.613445,64.789916,0
0.027500,6496,1190,4,112,9.411765,74.201681,0
0.027500,6496,1190,5,87,7.310924,81.512605,0
0.027500,6496,1190,6,57,4.789916,86.302521,0
0.027500,6496,1190,7,41,3.445378,89.747899,0
0.027500,6496,1190,8,22,1.848739,91.596639,0
0.027500,6496,1190,9,28,2.352941,93.949580,0
0.027500,6496,1190,10,17,1.428571,95.378151,0
0.027500,6496,1190,11,15,1.260504,96.638655,0
0.027500,6496,1190,12,16,1.344538,97.983193,0
0.027500,6496,1190,13,8,0.672269,98.655462,0
0.027500,6496,1190,14,7,0.588235,99.243697,0
0.027500,6496,1190,15,9,0.756303,100.000000,0
0.025000,16520,1802,1,686,38.068812,38.068812,0
0.025000,16520,1802,2,291,16.148724,54.217536,0
0.025000,16520,1802,3,183,10.155383,64.372919,0
0.025000,16520,1802,4,153,8.490566,72.863485,0
0.025000,16520,1802,5,114,6.326304,79.189789,0
0.025000,16520,1802,6,90,4.994451,84.184240,0
0.025000,16520,1802,7,68,3.773585,87.957825,0
0.025000,16520,1802,8,61,3.385128,91.342952,0
0.025000,16520,1802,9,38,2.108768,93.451720,0
0.025000,16520,1802,10,30,1.664817,95.116537,0
0.025000,16520,1802,11,24,1.331853,96.448391,0
0.025000,16520,1802,12,15,0.832408,97.280799,0
0.025000,16520,1802,13,20,1.109878,98.390677,0
0.025000,16520,1802,14,9,0.499445,98.890122,0
0.025000,16520,1802,15,20,1.109878,100.000000,0
0.022500,28283,1572,1,639,40.648855,40.648855,0
0.022500,28283,1572,2,241,15.330789,55.979644,0
0.022500,28283,1572,3,179,11.386768,67.366412,0
0.022500,28283,1572,4,131,8.333333,75.699746,0
0.022500,28283,1572,5,92,5.852417,81.552163,0
