result_file,nb_monte_carlo,max_iterations,nbframes_stop,alpha,alpha_max,alpha_min,alpha_step,frames_tested,frames_decoded_clean,frames_baseline_only_decoded,frames_ml_needed,frames_ml_escaped,frames_ml_no_escape,frames_ml_invoked_decoded_clean,ml_escape_effectiveness_pct,stagnation_events,ml_calls,ml_escapes
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.030000,0.070000,0.005000,0.005000,12106,12006,11035,1071,1071,0,971,100.000000,304,11517,8359
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.025000,0.070000,0.005000,0.005000,54284,54184,52371,1913,1913,0,1813,100.000000,300,15281,10981
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.020000,0.070000,0.005000,0.005000,216637,216537,214231,2406,2406,0,2306,100.000000,246,15202,11041
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.070000,0.070000,0.005000,0.005000,111,11,2,109,109,0,9,100.000000,178,4390,3304
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.065000,0.070000,0.005000,0.005000,126,26,6,120,120,0,20,100.000000,207,4535,3385
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.060000,0.070000,0.005000,0.005000,141,41,9,132,132,0,32,100.000000,169,4802,3557
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.055000,0.070000,0.005000,0.005000,258,158,59,199,199,0,99,100.000000,186,5834,4320
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.050000,0.070000,0.005000,0.005000,410,310,147,263,263,0,163,100.000000,230,6591,4848
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.045000,0.070000,0.005000,0.005000,815,715,428,387,387,0,287,100.000000,309,8111,5848
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.040000,0.070000,0.005000,0.005000,1699,1599,1151,548,548,0,448,100.000000,291,9411,6598
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.035000,0.070000,0.005000,0.005000,7615,7515,6225,1390,1390,0,1290,100.000000,497,17381,11837
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.030000,0.070000,0.005000,0.005000,21042,20942,19151,1891,1891,0,1791,100.000000,656,19617,13001
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.070000,0.070000,0.005000,0.005000,107,7,2,105,105,0,5,100.000000,203,4281,3165
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.065000,0.070000,0.005000,0.005000,121,21,6,115,115,0,15,100.000000,224,4376,3280
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.060000,0.070000,0.005000,0.005000,144,44,10,134,134,0,34,100.000000,211,4800,3535
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.055000,0.070000,0.005000,0.005000,226,126,51,175,175,0,75,100.000000,196,5446,3934
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.050000,0.070000,0.005000,0.005000,369,269,135,234,234,0,134,100.000000,217,6188,4435
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.045000,0.070000,0.005000,0.005000,674,574,353,321,321,0,221,100.000000,255,6857,4953
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.040000,0.070000,0.005000,0.005000,1411,1311,963,448,448,0,348,100.000000,215,8188,5800
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.035000,0.070000,0.005000,0.005000,3565,3465,2926,639,639,0,539,100.000000,273,8908,6335
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.070000,0.070000,0.005000,0.005000,108,8,2,106,106,0,6,100.000000,176,4286,3213
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.065000,0.070000,0.005000,0.005000,124,24,6,118,118,0,18,100.000000,185,4537,3376
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.060000,0.070000,0.005000,0.005000,165,65,11,154,154,0,54,100.000000,187,5517,4016
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.055000,0.070000,0.005000,0.005000,247,147,55,192,192,0,92,100.000000,200,6001,4328
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.050000,0.070000,0.005000,0.005000,373,273,139,234,234,0,134,100.000000,184,6434,4454
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.045000,0.070000,0.005000,0.005000,808,708,424,384,384,0,284,100.000000,276,8597,5779
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.040000,0.070000,0.005000,0.005000,1957,1857,1323,634,634,0,534,100.000000,343,11057,7191
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.035000,0.070000,0.005000,0.005000,5980,5880,4903,1077,1077,0,977,100.000000,408,14939,9420
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.030000,0.070000,0.005000,0.005000,16352,16252,14890,1462,1462,0,1362,100.000000,589,18019,10685
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.025000,0.070000,0.005000,0.005000,56512,56412,54552,1960,1959,1,1860,99.948980,508,19862,11256
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.020000,0.070000,0.005000,0.005000,201332,201232,199099,2233,2226,7,2133,99.686520,727,20124,10555
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.015000,0.070000,0.005000,0.005000,773105,773005,771273,1832,1821,11,1732,99.399563,635,15501,7884
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.010000,0.070000,0.005000,0.005000,1000000,999982,999697,303,302,1,285,99.669967,70,2192,1154
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.005000,0.070000,0.005000,0.005000,1000000,999999,999990,10,10,0,9,100.000000,0,140,78
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.070000,0.070000,0.005000,0.005000,107,7,2,105,105,0,5,100.000000,221,5512,2814
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.065000,0.070000,0.005000,0.005000,124,24,6,118,118,0,18,100.000000,198,5406,2923
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.060000,0.070000,0.005000,0.005000,148,48,10,138,138,0,38,100.000000,228,5942,3204
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.055000,0.070000,0.005000,0.005000,246,146,57,189,189,0,89,100.000000,215,6828,3867
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.050000,0.070000,0.005000,0.005000,390,290,142,248,248,0,148,100.000000,213,7586,4255
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.045000,0.070000,0.005000,0.005000,760,660,393,367,367,0,267,100.000000,267,8391,4907
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.040000,0.070000,0.005000,0.005000,1969,1869,1342,627,627,0,527,100.000000,299,10994,6380
