result_file,nb_monte_carlo,max_iterations,nbframes_stop,alpha,alpha_max,alpha_min,alpha_step,frames_tested,frames_decoded_clean,frames_baseline_only_decoded,frames_ml_needed,frames_ml_escaped,frames_ml_no_escape,frames_ml_invoked_decoded_clean,ml_escape_effectiveness_pct,stagnation_events,ml_calls,ml_escapes
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.046000,0.070000,0.004000,0.001000,953,453,413,128,82,46,40,64.062500,187,187,116
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.045000,0.070000,0.004000,0.001000,1066,566,512,129,86,43,54,66.666667,223,223,133
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.044000,0.070000,0.004000,0.001000,1128,628,581,122,71,51,47,58.196721,189,189,122
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.043000,0.070000,0.004000,0.001000,1245,745,683,136,88,48,62,64.705882,312,312,175
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.042000,0.070000,0.004000,0.001000,1290,790,723,125,75,50,67,60.000000,264,264,159
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.041000,0.070000,0.004000,0.001000,1424,924,870,103,66,37,54,64.077670,163,163,114
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.040000,0.070000,0.004000,0.001000,1623,1123,1053,122,79,43,70,64.754098,152,152,100
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.039000,0.070000,0.004000,0.001000,1801,1301,1237,127,77,50,64,60.629921,291,291,146
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.038000,0.070000,0.004000,0.001000,2003,1503,1432,122,69,53,71,56.557377,267,267,120
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.037000,0.070000,0.004000,0.001000,2300,1800,1730,110,67,43,70,60.909091,250,250,100
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.036000,0.070000,0.004000,0.001000,2392,1892,1822,104,58,46,70,55.769231,221,221,80
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.035000,0.070000,0.004000,0.001000,2689,2189,2128,90,55,35,61,61.111111,111,111,74
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.034000,0.070000,0.004000,0.001000,3019,2519,2438,96,58,38,81,60.416667,369,369,77
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.033000,0.070000,0.004000,0.001000,3647,3147,3061,119,71,48,86,59.663866,462,462,192
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.032000,0.070000,0.004000,0.001000,4010,3510,3444,84,50,34,66,59.523810,157,157,116
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.031000,0.070000,0.004000,0.001000,5105,4605,4516,104,51,53,89,49.038462,203,203,130
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.030000,0.070000,0.004000,0.001000,5328,4828,4748,104,57,47,80,54.807692,165,165,99
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.029000,0.070000,0.004000,0.001000,6816,6316,6214,116,64,52,102,55.172414,249,249,98
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.028000,0.070000,0.004000,0.001000,7924,7424,7340,104,60,44,84,57.692308,136,136,79
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.027000,0.070000,0.004000,0.001000,9840,9340,9265,83,47,36,75,56.626506,91,91,50
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.026000,0.070000,0.004000,0.001000,10128,9628,9556,86,44,42,72,51.162791,239,239,98
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.025000,0.070000,0.004000,0.001000,14585,14085,13997,102,64,38,88,62.745098,227,227,175
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.024000,0.070000,0.004000,0.001000,18106,17606,17536,81,38,43,70,46.913580,216,216,114
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.023000,0.070000,0.004000,0.001000,21036,20536,20461,84,44,40,75,52.380952,118,118,71
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.022000,0.070000,0.004000,0.001000,26877,26377,26293,94,60,34,84,63.829787,245,245,93
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.021000,0.070000,0.004000,0.001000,36274,35774,35713,74,45,29,61,60.810811,202,202,161
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.020000,0.070000,0.004000,0.001000,47423,46923,46855,72,37,35,68,51.388889,128,128,89
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.019000,0.070000,0.004000,0.001000,59353,58853,58779,85,37,48,74,43.529412,232,232,145
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.018000,0.070000,0.004000,0.001000,75152,74652,74590,72,43,29,62,59.722222,205,205,145
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.017000,0.070000,0.004000,0.001000,96242,95742,95689,63,36,27,53,57.142857,174,174,119
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.016000,0.070000,0.004000,0.001000,148166,147666,147613,61,38,23,53,62.295082,111,111,87
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.015000,0.070000,0.004000,0.001000,222008,221508,221459,57,25,32,49,43.859649,271,271,106
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.014000,0.070000,0.004000,0.001000,299482,298982,298928,57,30,27,54,52.631579,153,153,34
