result_file,nb_monte_carlo,max_iterations,nbframes_stop,alpha,alpha_max,alpha_min,alpha_step,total_stagnation_events,total_ml_counterfactual_skips,total_ml_predict_calls,total_applied_ml_escape_actions,total_bits_corrected_by_ml,frames_tested,frames_decoded_clean,frames_decoded_clean_without_ml_invocation,frames_with_ml_invocation,failed_frames_with_ml_invocation,failed_frames_without_ml_invocation,frames_with_applied_ml_escape,applied_ml_escape_actions_in_clean_frames,applied_ml_escape_actions_in_clean_frames_pct,min_ml_calls_per_ml_invoked_frame,max_ml_calls_per_ml_invoked_frame,avg_ml_calls_per_ml_invoked_frame,min_corrected_bits_per_frame_with_applied_ml_escape,max_corrected_bits_per_frame_with_applied_ml_escape,avg_corrected_bits_per_frame_with_applied_ml_escape
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation_4it.res,10000000,100,100,0.005000,0.070000,0.005000,0.002500,9006,1254567,131731,108799,89269,20625925,20623394,20606423,19502,55382,2531,0,0.000000,4632360783504128732,1,0.000000,4619291183058107097,0,0.000000
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation_4it.res,10000000,100,100,-0.995000,0.005000,-0.995000,1.000000,45,19017,422,400,267,10000000,9999991,9999884,116,203,9,0,0.000000,4632339244843532288,1,0.000000,4615374311225665465,0,0.000000
