alpha,frames_tested,frames_feedback_success,gen,count,pct_among_feedback_success,cumulative_pct,is_overflow
0.030000,4115,1101,1,310,28.156222,28.156222,0
0.030000,4115,1101,2,142,12.897366,41.053588,0
0.030000,4115,1101,3,118,10.717530,51.771117,0
0.030000,4115,1101,4,85,7.720254,59.491371,0
0.030000,4115,1101,5,84,7.629428,67.120799,0
0.030000,4115,1101,6,67,6.085377,73.206176,0
0.030000,4115,1101,7,47,4.268847,77.475023,0
0.030000,4115,1101,8,44,3.996367,81.471390,0
0.030000,4115,1101,9,29,2.633969,84.105359,0
0.030000,4115,1101,10,33,2.997275,87.102634,0
0.030000,4115,1101,11,22,1.998183,89.100817,0
0.030000,4115,1101,12,19,1.725704,90.826521,0
0.030000,4115,1101,13,12,1.089918,91.916440,0
0.030000,4115,1101,14,17,1.544051,93.460490,0
0.030000,4115,1101,15,8,0.726612,94.187103,0
0.030000,4115,1101,16,15,1.362398,95.549500,0
0.030000,4115,1101,17,9,0.817439,96.366939,0
0.030000,4115,1101,18,12,1.089918,97.456857,0
0.030000,4115,1101,19,7,0.635786,98.092643,0
0.030000,4115,1101,20,4,0.363306,98.455949,0
0.030000,4115,1101,21,10,0.908265,99.364214,0
0.030000,4115,1101,22,7,0.635786,100.000000,0
0.027500,5991,1049,1,316,30.123928,30.123928,0
0.027500,5991,1049,2,167,15.919924,46.043851,0
0.027500,5991,1049,3,111,10.581506,56.625357,0
0.027500,5991,1049,4,65,6.196378,62.821735,0
0.027500,5991,1049,5,63,6.005720,68.827455,0
0.027500,5991,1049,6,62,5.910391,74.737846,0
0.027500,5991,1049,7,55,5.243089,79.980934,0
0.027500,5991,1049,8,28,2.669209,82.650143,0
0.027500,5991,1049,9,27,2.573880,85.224023,0
0.027500,5991,1049,10,26,2.478551,87.702574,0
0.027500,5991,1049,11,21,2.001907,89.704480,0
0.027500,5991,1049,12,16,1.525262,91.229743,0
0.027500,5991,1049,13,11,1.048618,92.278360,0
0.027500,5991,1049,14,11,1.048618,93.326978,0
0.027500,5991,1049,15,16,1.525262,94.852240,0
0.027500,5991,1049,16,8,0.762631,95.614871,0
0.027500,5991,1049,17,7,0.667302,96.282173,0
0.027500,5991,1049,18,9,0.857960,97.140133,0
0.027500,5991,1049,19,9,0.857960,97.998093,0
0.027500,5991,1049,20,7,0.667302,98.665396,0
0.027500,5991,1049,21,6,0.571973,99.237369,0
0.027500,5991,1049,22,7,0.667302,99.904671,0
0.027500,5991,1049,23,1,0.095329,100.000000,0
0.025000,15268,1609,1,587,36.482287,36.482287,0
0.025000,15268,1609,2,201,12.492231,48.974518,0
0.025000,15268,1609,3,152,9.446861,58.421380,0
0.025000,15268,1609,4,145,9.011809,67.433188,0
0.025000,15268,1609,5,105,6.525792,73.958981,0
0.025000,15268,1609,6,57,3.542573,77.501554,0
0.025000,15268,1609,7,55,3.418272,80.919826,0
0.025000,15268,1609,8,67,4.164077,85.083903,0
0.025000,15268,1609,9,33,2.050963,87.134866,0
0.025000,15268,1609,10,24,1.491610,88.626476,0
0.025000,15268,1609,11,21,1.305158,89.931635,0
0.025000,15268,1609,12,29,1.802362,91.733996,0
0.025000,15268,1609,13,19,1.180858,92.914854,0
0.025000,15268,1609,14,17,1.056557,93.971411,0
0.025000,15268,1609,15,21,1.305158,95.276569,0
0.025000,15268,1609,16,14,0.870106,96.146675,0
0.025000,15268,1609,17,9,0.559354,96.706029,0
0.025000,15268,1609,18,11,0.683654,97.389683,0
0.025000,15268,1609,19,11,0.683654,98.073337,0
0.025000,15268,1609,20,12,0.745805,98.819142,0
0.025000,15268,1609,21,8,0.497203,99.316346,0
0.025000,15268,1609,22,10,0.621504,99.937850,0
0.025000,15268,1609,23,1,0.062150,100.000000,0
0.022500,26022,1531,1,525,34.291313,34.291313,0
0.022500,26022,1531,2,197,12.867407,47.158720,0
0.022500,26022,1531,3,141,9.209667,56.368387,0
0.022500,26022,1531,4,115,7.511430,63.879817,0
0.022500,26022,1531,5,99,6.466362,70.346179,0
0.022500,26022,1531,6,76,4.964076,75.310255,0
0.022500,26022,1531,7,69,4.506858,79.817113,0
0.022500,26022,1531,8,51,3.331156,83.148269,0
0.022500,26022,1531,9,38,2.482038,85.630307,0
0.022500,26022,1531,10,37,2.416721,88.047028,0
0.022500,26022,1531,11,36,2.351404,90.398432,0
0.022500,26022,1531,12,27,1.763553,92.161986,0
0.022500,26022,1531,13,19,1.241019,93.403005,0
0.022500,26022,1531,14,13,0.849118,94.252123,0
0.022500,26022,1531,15,15,0.979752,95.231875,0
0.022500,26022,1531,16,23,1.502286,96.734161,0
0.022500,26022,1531,17,10,0.653168,97.387329,0
0.022500,26022,1531,18,9,0.587851,97.975180,0
0.022500,26022,1531,19,9,0.587851,98.563031,0
0.022500,26022,1531,20,5,0.326584,98.889615,0
0.022500,26022,1531,21,9,0.587851,99.477466,0
0.022500,26022,1531,22,7,0.457218,99.934683,0
0.022500,26022,1531,23,1,0.065317,100.000000,0
0.020000,63523,1702,1,563,33.078731,33.078731,0
0.020000,63523,1702,2,220,12.925969,46.004700,0
0.020000,63523,1702,3,170,9.988249,55.992949,0
0.020000,63523,1702,4,171,10.047004,66.039953,0
0.020000,63523,1702,5,119,6.991774,73.031727,0
0.020000,63523,1702,6,77,4.524089,77.555817,0
0.020000,63523,1702,7,79,4.641598,82.197415,0
0.020000,63523,1702,8,53,3.113984,85.311398,0
0.020000,63523,1702,9,35,2.056404,87.367803,0
0.020000,63523,1702,10,41,2.408931,89.776733,0
0.020000,63523,1702,11,31,1.821387,91.598120,0
0.020000,63523,1702,12,24,1.410106,93.008226,0
0.020000,63523,1702,13,19,1.116334,94.124559,0
0.020000,63523,1702,14,15,0.881316,95.005875,0
0.020000,63523,1702,15,18,1.057579,96.063455,0
0.020000,63523,1702,16,13,0.763807,96.827262,0
0.020000,63523,1702,17,10,0.587544,97.414806,0
0.020000,63523,1702,18,7,0.411281,97.826087,0
0.020000,63523,1702,19,6,0.352526,98.178613,0
0.020000,63523,1702,20,13,0.763807,98.942421,0
0.020000,63523,1702,21,14,0.822562,99.764982,0
0.020000,63523,1702,22,3,0.176263,99.941246,0
0.020000,63523,1702,23,1,0.058754,100.000000,0
0.017500,139225,1692,1,518,30.614657,30.614657,0
