alpha,frames_tested,frames_feedback_success,gen,count,pct_among_feedback_success,cumulative_pct,is_overflow
0.030000,5305,1443,1,411,28.482328,28.482328,0
0.030000,5305,1443,2,172,11.919612,40.401940,0
0.030000,5305,1443,3,137,9.494109,49.896050,0
0.030000,5305,1443,4,109,7.553708,57.449757,0
0.030000,5305,1443,5,81,5.613306,63.063063,0
0.030000,5305,1443,6,98,6.791407,69.854470,0
0.030000,5305,1443,7,62,4.296604,74.151074,0
0.030000,5305,1443,8,53,3.672904,77.823978,0
0.030000,5305,1443,9,35,2.425502,80.249480,0
0.030000,5305,1443,10,45,3.118503,83.367983,0
0.030000,5305,1443,11,39,2.702703,86.070686,0
0.030000,5305,1443,12,25,1.732502,87.803188,0
0.030000,5305,1443,13,24,1.663202,89.466389,0
0.030000,5305,1443,14,29,2.009702,91.476091,0
0.030000,5305,1443,15,25,1.732502,93.208593,0
0.030000,5305,1443,16,14,0.970201,94.178794,0
0.030000,5305,1443,17,21,1.455301,95.634096,0
0.030000,5305,1443,18,16,1.108801,96.742897,0
0.030000,5305,1443,19,11,0.762301,97.505198,0
0.030000,5305,1443,20,15,1.039501,98.544699,0
0.030000,5305,1443,21,9,0.623701,99.168399,0
0.030000,5305,1443,22,9,0.623701,99.792100,0
0.030000,5305,1443,23,3,0.207900,100.000000,0
0.027500,8622,1579,1,453,28.689044,28.689044,0
0.027500,8622,1579,2,198,12.539582,41.228626,0
0.027500,8622,1579,3,175,11.082964,52.311590,0
0.027500,8622,1579,4,130,8.233059,60.544649,0
0.027500,8622,1579,5,94,5.953135,66.497783,0
0.027500,8622,1579,6,78,4.939835,71.437619,0
0.027500,8622,1579,7,79,5.003167,76.440785,0
0.027500,8622,1579,8,63,3.989867,80.430652,0
0.027500,8622,1579,9,53,3.356555,83.787207,0
0.027500,8622,1579,10,32,2.026599,85.813806,0
0.027500,8622,1579,11,33,2.089930,87.903737,0
0.027500,8622,1579,12,27,1.709943,89.613680,0
0.027500,8622,1579,13,26,1.646612,91.260291,0
0.027500,8622,1579,14,29,1.836605,93.096897,0
0.027500,8622,1579,15,18,1.139962,94.236859,0
0.027500,8622,1579,16,22,1.393287,95.630146,0
0.027500,8622,1579,17,20,1.266624,96.896770,0
0.027500,8622,1579,18,12,0.759975,97.656745,0
0.027500,8622,1579,19,8,0.506650,98.163395,0
0.027500,8622,1579,20,12,0.759975,98.923369,0
0.027500,8622,1579,21,7,0.443319,99.366688,0
0.027500,8622,1579,22,8,0.506650,99.873338,0
0.027500,8622,1579,23,2,0.126662,100.000000,0
0.025000,15565,1598,1,496,31.038798,31.038798,0
0.025000,15565,1598,2,222,13.892365,44.931164,0
0.025000,15565,1598,3,153,9.574468,54.505632,0
0.025000,15565,1598,4,134,8.385482,62.891114,0
0.025000,15565,1598,5,98,6.132666,69.023780,0
0.025000,15565,1598,6,79,4.943680,73.967459,0
0.025000,15565,1598,7,72,4.505632,78.473091,0
0.025000,15565,1598,8,54,3.379224,81.852315,0
0.025000,15565,1598,9,53,3.316646,85.168961,0
0.025000,15565,1598,10,42,2.628285,87.797247,0
0.025000,15565,1598,11,26,1.627034,89.424280,0
0.025000,15565,1598,12,32,2.002503,91.426783,0
0.025000,15565,1598,13,23,1.439299,92.866083,0
0.025000,15565,1598,14,21,1.314143,94.180225,0
0.025000,15565,1598,15,18,1.126408,95.306633,0
0.025000,15565,1598,16,10,0.625782,95.932416,0
0.025000,15565,1598,17,10,0.625782,96.558198,0
0.025000,15565,1598,18,16,1.001252,97.559449,0
0.025000,15565,1598,19,7,0.438048,97.997497,0
0.025000,15565,1598,20,9,0.563204,98.560701,0
0.025000,15565,1598,21,12,0.750939,99.311640,0
0.025000,15565,1598,22,9,0.563204,99.874844,0
0.025000,15565,1598,23,2,0.125156,100.000000,0
0.022500,27605,1621,1,526,32.449105,32.449105,0
0.022500,27605,1621,2,227,14.003701,46.452807,0
0.022500,27605,1621,3,142,8.760025,55.212832,0
0.022500,27605,1621,4,116,7.156076,62.368908,0
0.022500,27605,1621,5,117,7.217767,69.586675,0
0.022500,27605,1621,6,76,4.688464,74.275139,0
0.022500,27605,1621,7,66,4.071561,78.346700,0
0.022500,27605,1621,8,48,2.961135,81.307835,0
0.022500,27605,1621,9,54,3.331277,84.639112,0
0.022500,27605,1621,10,44,2.714374,87.353486,0
0.022500,27605,1621,11,33,2.035780,89.389266,0
0.022500,27605,1621,12,39,2.405922,91.795188,0
0.022500,27605,1621,13,23,1.418877,93.214065,0
0.022500,27605,1621,14,26,1.603948,94.818014,0
0.022500,27605,1621,15,17,1.048735,95.866749,0
0.022500,27605,1621,16,13,0.801974,96.668723,0
0.022500,27605,1621,17,12,0.740284,97.409007,0
0.022500,27605,1621,18,7,0.431832,97.840839,0
0.022500,27605,1621,19,13,0.801974,98.642813,0
0.022500,27605,1621,20,9,0.555213,99.198026,0
0.022500,27605,1621,21,5,0.308452,99.506477,0
0.022500,27605,1621,22,7,0.431832,99.938310,0
0.022500,27605,1621,23,1,0.061690,100.000000,0
0.020000,75124,2061,1,638,30.955847,30.955847,0
0.020000,75124,2061,2,315,15.283843,46.239689,0
0.020000,75124,2061,3,196,9.509947,55.749636,0
0.020000,75124,2061,4,149,7.229500,62.979136,0
0.020000,75124,2061,5,125,6.065017,69.044153,0
0.020000,75124,2061,6,103,4.997574,74.041727,0
0.020000,75124,2061,7,87,4.221252,78.262979,0
0.020000,75124,2061,8,73,3.541970,81.804949,0
0.020000,75124,2061,9,86,4.172732,85.977681,0
0.020000,75124,2061,10,43,2.086366,88.064047,0
0.020000,75124,2061,11,39,1.892285,89.956332,0
0.020000,75124,2061,12,37,1.795245,91.751577,0
0.020000,75124,2061,13,24,1.164483,92.916060,0
0.020000,75124,2061,14,26,1.261524,94.177584,0
0.020000,75124,2061,15,17,0.824842,95.002426,0
0.020000,75124,2061,16,19,0.921883,95.924309,0
0.020000,75124,2061,17,14,0.679282,96.603590,0
0.020000,75124,2061,18,20,0.970403,97.573993,0
0.020000,75124,2061,19,13,0.630762,98.204755,0
0.020000,75124,2061,20,10,0.485201,98.689956,0
0.020000,75124,2061,21,13,0.630762,99.320718,0
0.020000,75124,2061,22,11,0.533721,99.854440,0
0.020000,75124,2061,23,3,0.145560,100.000000,0
0.017500,171620,2044,1,646,31.604697,31.604697,0
0.017500,171620,2044,2,256,12.524462,44.129159,0
0.017500,171620,2044,3,202,9.882583,54.011742,0
0.017500,171620,2044,4,173,8.463796,62.475538,0
0.017500,171620,2044,5,140,6.849315,69.324853,0
0.017500,171620,2044,6,114,5.577299,74.902153,0
0.017500,171620,2044,7,95,4.647750,79.549902,0
0.017500,171620,2044,8,68,3.326810,82.876712,0
0.017500,171620,2044,9,64,3.131115,86.007828,0
0.017500,171620,2044,10,42,2.054795,88.062622,0
0.017500,171620,2044,11,40,1.956947,90.019569,0
0.017500,171620,2044,12,30,1.467710,91.487280,0
0.017500,171620,2044,13,31,1.516634,93.003914,0
0.017500,171620,2044,14,21,1.027397,94.031311,0
0.017500,171620,2044,15,25,1.223092,95.254403,0
0.017500,171620,2044,16,15,0.733855,95.988258,0
0.017500,171620,2044,17,19,0.929550,96.917808,0
0.017500,171620,2044,18,10,0.489237,97.407045,0
0.017500,171620,2044,19,13,0.636008,98.043053,0
0.017500,171620,2044,20,8,0.391389,98.434442,0
0.017500,171620,2044,21,15,0.733855,99.168297,0
0.017500,171620,2044,22,14,0.684932,99.853229,0
0.017500,171620,2044,23,3,0.146771,100.000000,0
0.015000,390145,1791,1,496,27.694026,27.694026,0
0.015000,390145,1791,2,249,13.902848,41.596873,0
0.015000,390145,1791,3,179,9.994417,51.591290,0
0.015000,390145,1791,4,150,8.375209,59.966499,0
0.015000,390145,1791,5,127,7.091011,67.057510,0
0.015000,390145,1791,6,106,5.918481,72.975991,0
0.015000,390145,1791,7,77,4.299274,77.275265,0
0.015000,390145,1791,8,65,3.629257,80.904523,0
0.015000,390145,1791,9,59,3.294249,84.198772,0
0.015000,390145,1791,10,42,2.345059,86.543830,0
0.015000,390145,1791,11,38,2.121720,88.665550,0
0.015000,390145,1791,12,35,1.954216,90.619765,0
0.015000,390145,1791,13,24,1.340034,91.959799,0
0.015000,390145,1791,14,26,1.451703,93.411502,0
0.015000,390145,1791,15,21,1.172529,94.584031,0
0.015000,390145,1791,16,23,1.284199,95.868230,0
0.015000,390145,1791,17,13,0.725851,96.594082,0
0.015000,390145,1791,18,15,0.837521,97.431602,0
0.015000,390145,1791,19,12,0.670017,98.101619,0
0.015000,390145,1791,20,12,0.670017,98.771636,0
0.015000,390145,1791,21,11,0.614182,99.385818,0
0.015000,390145,1791,22,9,0.502513,99.888331,0
0.015000,390145,1791,23,2,0.111669,100.000000,0
0.012500,1022351,1439,1,354,24.600417,24.600417,0
0.012500,1022351,1439,2,204,14.176511,38.776928,0
0.012500,1022351,1439,3,163,11.327311,50.104239,0
0.012500,1022351,1439,4,138,9.589993,59.694232,0
0.012500,1022351,1439,5,95,6.601807,66.296039,0
0.012500,1022351,1439,6,88,6.115358,72.411397,0
0.012500,1022351,1439,7,67,4.656011,77.067408,0
0.012500,1022351,1439,8,62,4.308548,81.375956,0
0.012500,1022351,1439,9,48,3.335650,84.711605,0
0.012500,1022351,1439,10,35,2.432245,87.143850,0
0.012500,1022351,1439,11,37,2.571230,89.715080,0
0.012500,1022351,1439,12,28,1.945796,91.660876,0
0.012500,1022351,1439,13,18,1.250869,92.911744,0
0.012500,1022351,1439,14,22,1.528839,94.440584,0
0.012500,1022351,1439,15,16,1.111883,95.552467,0
0.012500,1022351,1439,16,16,1.111883,96.664350,0
0.012500,1022351,1439,17,7,0.486449,97.150799,0
0.012500,1022351,1439,18,9,0.625434,97.776233,0
0.012500,1022351,1439,19,11,0.764420,98.540653,0
0.012500,1022351,1439,20,4,0.277971,98.818624,0
0.012500,1022351,1439,21,7,0.486449,99.305073,0
0.012500,1022351,1439,22,9,0.625434,99.930507,0
0.012500,1022351,1439,23,1,0.069493,100.000000,0
0.010000,4248348,1715,1,384,22.390671,22.390671,0
0.010000,4248348,1715,2,221,12.886297,35.276968,0
0.010000,4248348,1715,3,216,12.594752,47.871720,0
0.010000,4248348,1715,4,184,10.728863,58.600583,0
0.010000,4248348,1715,5,137,7.988338,66.588921,0
0.010000,4248348,1715,6,103,6.005831,72.594752,0
0.010000,4248348,1715,7,86,5.014577,77.609329,0
0.010000,4248348,1715,8,64,3.731778,81.341108,0
0.010000,4248348,1715,9,59,3.440233,84.781341,0
0.010000,4248348,1715,10,33,1.924198,86.705539,0
0.010000,4248348,1715,11,50,2.915452,89.620991,0
0.010000,4248348,1715,12,24,1.399417,91.020408,0
0.010000,4248348,1715,13,34,1.982507,93.002915,0
0.010000,4248348,1715,14,32,1.865889,94.868805,0
0.010000,4248348,1715,15,25,1.457726,96.326531,0
0.010000,4248348,1715,16,19,1.107872,97.434402,0
0.010000,4248348,1715,17,8,0.466472,97.900875,0
0.010000,4248348,1715,18,12,0.699708,98.600583,0
0.010000,4248348,1715,19,4,0.233236,98.833819,0
0.010000,4248348,1715,20,6,0.349854,99.183673,0
0.010000,4248348,1715,21,6,0.349854,99.533528,0
0.010000,4248348,1715,22,4,0.233236,99.766764,0
0.010000,4248348,1715,23,4,0.233236,100.000000,0
0.007500,10000000,832,1,140,16.826923,16.826923,0
0.007500,10000000,832,2,116,13.942308,30.769231,0
0.007500,10000000,832,3,113,13.581731,44.350962,0
0.007500,10000000,832,4,102,12.259615,56.610577,0
0.007500,10000000,832,5,95,11.418269,68.028846,0
0.007500,10000000,832,6,46,5.528846,73.557692,0
0.007500,10000000,832,7,42,5.048077,78.605769,0
0.007500,10000000,832,8,34,4.086538,82.692308,0
0.007500,10000000,832,9,15,1.802885,84.495192,0
0.007500,10000000,832,10,17,2.043269,86.538462,0
0.007500,10000000,832,11,20,2.403846,88.942308,0
0.007500,10000000,832,12,8,0.961538,89.903846,0
0.007500,10000000,832,13,18,2.163462,92.067308,0
0.007500,10000000,832,14,8,0.961538,93.028846,0
0.007500,10000000,832,15,8,0.961538,93.990385,0
0.007500,10000000,832,16,16,1.923077,95.913462,0
0.007500,10000000,832,17,14,1.682692,97.596154,0
0.007500,10000000,832,18,9,1.081731,98.677885,0
0.007500,10000000,832,21,3,0.360577,99.038462,0
0.007500,10000000,832,22,8,0.961538,100.000000,0
0.005000,10000000,144,1,18,12.500000,12.500000,0
0.005000,10000000,144,2,20,13.888889,26.388889,0
0.005000,10000000,144,3,26,18.055556,44.444444,0
0.005000,10000000,144,4,20,13.888889,58.333333,0
0.005000,10000000,144,5,12,8.333333,66.666667,0
0.005000,10000000,144,6,15,10.416667,77.083333,0
0.005000,10000000,144,7,6,4.166667,81.250000,0
0.005000,10000000,144,8,3,2.083333,83.333333,0
0.005000,10000000,144,9,4,2.777778,86.111111,0
0.005000,10000000,144,10,6,4.166667,90.277778,0
0.005000,10000000,144,11,2,1.388889,91.666667,0
0.005000,10000000,144,12,2,1.388889,93.055556,0
0.005000,10000000,144,13,1,0.694444,93.750000,0
0.005000,10000000,144,14,1,0.694444,94.444444,0
0.005000,10000000,144,15,2,1.388889,95.833333,0
0.005000,10000000,144,16,2,1.388889,97.222222,0
0.005000,10000000,144,20,2,1.388889,98.611111,0
0.005000,10000000,144,21,1,0.694444,99.305556,0
0.005000,10000000,144,23,1,0.694444,100.000000,0
