alpha,frames_tested,frames_feedback_success,gen,count,pct_among_feedback_success,cumulative_pct,is_overflow
0.030000,3965,1063,1,248,23.330198,23.330198,0
0.030000,3965,1063,2,132,12.417686,35.747883,0
0.030000,3965,1063,3,84,7.902164,43.650047,0
0.030000,3965,1063,4,72,6.773283,50.423330,0
0.030000,3965,1063,5,61,5.738476,56.161806,0
0.030000,3965,1063,6,68,6.396990,62.558796,0
0.030000,3965,1063,7,47,4.421449,66.980245,0
0.030000,3965,1063,8,44,4.139229,71.119473,0
0.030000,3965,1063,9,42,3.951082,75.070555,0
0.030000,3965,1063,10,39,3.668862,78.739417,0
0.030000,3965,1063,11,23,2.163688,80.903104,0
0.030000,3965,1063,12,27,2.539981,83.443086,0
0.030000,3965,1063,13,15,1.411101,84.854186,0
0.030000,3965,1063,14,18,1.693321,86.547507,0
0.030000,3965,1063,15,23,2.163688,88.711195,0
0.030000,3965,1063,16,14,1.317027,90.028222,0
0.030000,3965,1063,17,10,0.940734,90.968956,0
0.030000,3965,1063,18,7,0.658514,91.627469,0
0.030000,3965,1063,19,8,0.752587,92.380056,0
0.030000,3965,1063,20,9,0.846660,93.226717,0
0.030000,3965,1063,21,11,1.034807,94.261524,0
0.030000,3965,1063,22,13,1.222954,95.484478,0
0.030000,3965,1063,23,7,0.658514,96.142992,0
0.030000,3965,1063,24,6,0.564440,96.707432,0
0.030000,3965,1063,25,9,0.846660,97.554092,0
0.030000,3965,1063,26,12,1.128881,98.682973,0
0.030000,3965,1063,28,5,0.470367,99.153340,0
0.030000,3965,1063,29,4,0.376294,99.529633,0
0.030000,3965,1063,30,5,0.470367,100.000000,0
0.027500,6096,1047,1,282,26.934097,26.934097,0
0.027500,6096,1047,2,131,12.511939,39.446036,0
0.027500,6096,1047,3,70,6.685769,46.131805,0
0.027500,6096,1047,4,75,7.163324,53.295129,0
0.027500,6096,1047,5,62,5.921681,59.216810,0
0.027500,6096,1047,6,72,6.876791,66.093601,0
0.027500,6096,1047,7,52,4.966571,71.060172,0
0.027500,6096,1047,8,38,3.629417,74.689589,0
0.027500,6096,1047,9,29,2.769819,77.459408,0
0.027500,6096,1047,10,38,3.629417,81.088825,0
0.027500,6096,1047,11,27,2.578797,83.667622,0
0.027500,6096,1047,12,17,1.623687,85.291309,0
0.027500,6096,1047,13,21,2.005731,87.297039,0
0.027500,6096,1047,14,23,2.196753,89.493792,0
0.027500,6096,1047,15,12,1.146132,90.639924,0
0.027500,6096,1047,16,15,1.432665,92.072588,0
0.027500,6096,1047,17,10,0.955110,93.027698,0
0.027500,6096,1047,18,8,0.764088,93.791786,0
0.027500,6096,1047,19,5,0.477555,94.269341,0
0.027500,6096,1047,20,11,1.050621,95.319962,0
0.027500,6096,1047,21,8,0.764088,96.084050,0
0.027500,6096,1047,22,7,0.668577,96.752627,0
0.027500,6096,1047,23,2,0.191022,96.943649,0
0.027500,6096,1047,24,5,0.477555,97.421203,0
0.027500,6096,1047,25,7,0.668577,98.089780,0
0.027500,6096,1047,26,8,0.764088,98.853868,0
0.027500,6096,1047,27,1,0.095511,98.949379,0
0.027500,6096,1047,28,4,0.382044,99.331423,0
0.027500,6096,1047,29,5,0.477555,99.808978,0
0.027500,6096,1047,30,2,0.191022,100.000000,0
0.025000,11369,1236,1,334,27.022654,27.022654,0
0.025000,11369,1236,2,149,12.055016,39.077670,0
0.025000,11369,1236,3,126,10.194175,49.271845,0
0.025000,11369,1236,4,82,6.634304,55.906149,0
0.025000,11369,1236,5,70,5.663430,61.569579,0
0.025000,11369,1236,6,85,6.877023,68.446602,0
0.025000,11369,1236,7,39,3.155340,71.601942,0
0.025000,11369,1236,8,45,3.640777,75.242718,0
0.025000,11369,1236,9,42,3.398058,78.640777,0
0.025000,11369,1236,10,30,2.427184,81.067961,0
0.025000,11369,1236,11,28,2.265372,83.333333,0
0.025000,11369,1236,12,25,2.022654,85.355987,0
0.025000,11369,1236,13,22,1.779935,87.135922,0
0.025000,11369,1236,14,25,2.022654,89.158576,0
0.025000,11369,1236,15,20,1.618123,90.776699,0
0.025000,11369,1236,16,13,1.051780,91.828479,0
0.025000,11369,1236,17,15,1.213592,93.042071,0
0.025000,11369,1236,18,7,0.566343,93.608414,0
0.025000,11369,1236,19,9,0.728155,94.336570,0
0.025000,11369,1236,20,13,1.051780,95.388350,0
0.025000,11369,1236,21,6,0.485437,95.873786,0
0.025000,11369,1236,22,13,1.051780,96.925566,0
0.025000,11369,1236,23,6,0.485437,97.411003,0
0.025000,11369,1236,24,6,0.485437,97.896440,0
0.025000,11369,1236,25,6,0.485437,98.381877,0
0.025000,11369,1236,26,7,0.566343,98.948220,0
0.025000,11369,1236,27,4,0.323625,99.271845,0
0.025000,11369,1236,28,4,0.323625,99.595469,0
0.025000,11369,1236,29,3,0.242718,99.838188,0
0.025000,11369,1236,30,2,0.161812,100.000000,0
0.022500,22220,1245,1,347,27.871486,27.871486,0
0.022500,22220,1245,2,170,13.654618,41.526104,0
0.022500,22220,1245,3,107,8.594378,50.120482,0
0.022500,22220,1245,4,82,6.586345,56.706827,0
0.022500,22220,1245,5,77,6.184739,62.891566,0
0.022500,22220,1245,6,72,5.783133,68.674699,0
0.022500,22220,1245,7,54,4.337349,73.012048,0
0.022500,22220,1245,8,49,3.935743,76.947791,0
0.022500,22220,1245,9,36,2.891566,79.839357,0
0.022500,22220,1245,10,38,3.052209,82.891566,0
0.022500,22220,1245,11,28,2.248996,85.140562,0
0.022500,22220,1245,12,40,3.212851,88.353414,0
0.022500,22220,1245,13,20,1.606426,89.959839,0
0.022500,22220,1245,14,14,1.124498,91.084337,0
0.022500,22220,1245,15,16,1.285141,92.369478,0
0.022500,22220,1245,16,9,0.722892,93.092369,0
0.022500,22220,1245,17,18,1.445783,94.538153,0
0.022500,22220,1245,18,13,1.044177,95.582329,0
0.022500,22220,1245,19,3,0.240964,95.823293,0
0.022500,22220,1245,20,9,0.722892,96.546185,0
0.022500,22220,1245,21,5,0.401606,96.947791,0
0.022500,22220,1245,22,8,0.642570,97.590361,0
0.022500,22220,1245,23,2,0.160643,97.751004,0
0.022500,22220,1245,24,4,0.321285,98.072289,0
0.022500,22220,1245,25,7,0.562249,98.634538,0
0.022500,22220,1245,26,6,0.481928,99.116466,0
0.022500,22220,1245,27,1,0.080321,99.196787,0
0.022500,22220,1245,28,4,0.321285,99.518072,0
0.022500,22220,1245,29,4,0.321285,99.839357,0
0.022500,22220,1245,30,2,0.160643,100.000000,0
0.020000,50795,1377,1,380,27.596224,27.596224,0
0.020000,50795,1377,2,205,14.887436,42.483660,0
0.020000,50795,1377,3,114,8.278867,50.762527,0
0.020000,50795,1377,4,87,6.318083,57.080610,0
0.020000,50795,1377,5,71,5.156137,62.236747,0
0.020000,50795,1377,6,60,4.357298,66.594045,0
0.020000,50795,1377,7,75,5.446623,72.040668,0
0.020000,50795,1377,8,60,4.357298,76.397967,0
0.020000,50795,1377,9,48,3.485839,79.883805,0
0.020000,50795,1377,10,40,2.904866,82.788671,0
0.020000,50795,1377,11,35,2.541757,85.330428,0
0.020000,50795,1377,12,26,1.888163,87.218591,0
0.020000,50795,1377,13,27,1.960784,89.179375,0
0.020000,50795,1377,14,21,1.525054,90.704430,0
0.020000,50795,1377,15,17,1.234568,91.938998,0
0.020000,50795,1377,16,15,1.089325,93.028322,0
0.020000,50795,1377,17,17,1.234568,94.262890,0
0.020000,50795,1377,18,15,1.089325,95.352215,0
0.020000,50795,1377,19,11,0.798838,96.151053,0
0.020000,50795,1377,20,6,0.435730,96.586783,0
0.020000,50795,1377,21,9,0.653595,97.240378,0
0.020000,50795,1377,22,8,0.580973,97.821351,0
0.020000,50795,1377,23,7,0.508351,98.329702,0
0.020000,50795,1377,24,4,0.290487,98.620189,0
0.020000,50795,1377,25,5,0.363108,98.983297,0
0.020000,50795,1377,26,5,0.363108,99.346405,0
0.020000,50795,1377,27,2,0.145243,99.491649,0
0.020000,50795,1377,28,3,0.217865,99.709513,0
0.020000,50795,1377,29,2,0.145243,99.854757,0
0.020000,50795,1377,30,2,0.145243,100.000000,0
0.017500,115926,1311,1,387,29.519451,29.519451,0
0.017500,115926,1311,2,164,12.509535,42.028986,0
0.017500,115926,1311,3,103,7.856598,49.885584,0
0.017500,115926,1311,4,100,7.627765,57.513349,0
0.017500,115926,1311,5,77,5.873379,63.386728,0
0.017500,115926,1311,6,81,6.178490,69.565217,0
0.017500,115926,1311,7,62,4.729214,74.294432,0
0.017500,115926,1311,8,43,3.279939,77.574371,0
0.017500,115926,1311,9,32,2.440885,80.015256,0
0.017500,115926,1311,10,40,3.051106,83.066362,0
0.017500,115926,1311,11,26,1.983219,85.049580,0
0.017500,115926,1311,12,29,2.212052,87.261632,0
0.017500,115926,1311,13,26,1.983219,89.244851,0
0.017500,115926,1311,14,23,1.754386,90.999237,0
0.017500,115926,1311,15,15,1.144165,92.143402,0
0.017500,115926,1311,16,13,0.991609,93.135011,0
0.017500,115926,1311,17,16,1.220442,94.355454,0
0.017500,115926,1311,18,6,0.457666,94.813120,0
0.017500,115926,1311,19,7,0.533944,95.347063,0
0.017500,115926,1311,20,8,0.610221,95.957285,0
0.017500,115926,1311,21,13,0.991609,96.948894,0
0.017500,115926,1311,22,6,0.457666,97.406560,0
0.017500,115926,1311,23,2,0.152555,97.559115,0
0.017500,115926,1311,24,5,0.381388,97.940503,0
0.017500,115926,1311,25,8,0.610221,98.550725,0
0.017500,115926,1311,26,1,0.076278,98.627002,0
0.017500,115926,1311,27,4,0.305111,98.932113,0
0.017500,115926,1311,28,5,0.381388,99.313501,0
0.017500,115926,1311,29,6,0.457666,99.771167,0
0.017500,115926,1311,30,3,0.228833,100.000000,0
0.015000,321040,1326,1,336,25.339367,25.339367,0
0.015000,321040,1326,2,157,11.840121,37.179487,0
0.015000,321040,1326,3,123,9.276018,46.455505,0
0.015000,321040,1326,4,91,6.862745,53.318250,0
0.015000,321040,1326,5,79,5.957768,59.276018,0
0.015000,321040,1326,6,66,4.977376,64.253394,0
0.015000,321040,1326,7,65,4.901961,69.155354,0
0.015000,321040,1326,8,54,4.072398,73.227753,0
0.015000,321040,1326,9,50,3.770739,76.998492,0
0.015000,321040,1326,10,38,2.865762,79.864253,0
0.015000,321040,1326,11,32,2.413273,82.277526,0
0.015000,321040,1326,12,36,2.714932,84.992459,0
0.015000,321040,1326,13,31,2.337858,87.330317,0
0.015000,321040,1326,14,21,1.583710,88.914027,0
0.015000,321040,1326,15,21,1.583710,90.497738,0
0.015000,321040,1326,16,18,1.357466,91.855204,0
0.015000,321040,1326,17,15,1.131222,92.986425,0
0.015000,321040,1326,18,9,0.678733,93.665158,0
0.015000,321040,1326,19,11,0.829563,94.494721,0
0.015000,321040,1326,20,13,0.980392,95.475113,0
0.015000,321040,1326,21,9,0.678733,96.153846,0
0.015000,321040,1326,22,4,0.301659,96.455505,0
0.015000,321040,1326,23,6,0.452489,96.907994,0
0.015000,321040,1326,24,8,0.603318,97.511312,0
0.015000,321040,1326,25,8,0.603318,98.114630,0
0.015000,321040,1326,26,7,0.527903,98.642534,0
0.015000,321040,1326,27,3,0.226244,98.868778,0
0.015000,321040,1326,28,7,0.527903,99.396682,0
0.015000,321040,1326,29,4,0.301659,99.698341,0
0.015000,321040,1326,30,4,0.301659,100.000000,0
0.012500,708683,1038,1,210,20.231214,20.231214,0
0.012500,708683,1038,2,108,10.404624,30.635838,0
0.012500,708683,1038,3,91,8.766859,39.402697,0
0.012500,708683,1038,4,82,7.899807,47.302505,0
0.012500,708683,1038,5,72,6.936416,54.238921,0
0.012500,708683,1038,6,61,5.876686,60.115607,0
0.012500,708683,1038,7,57,5.491329,65.606936,0
0.012500,708683,1038,8,44,4.238921,69.845857,0
0.012500,708683,1038,9,51,4.913295,74.759152,0
0.012500,708683,1038,10,45,4.335260,79.094412,0
0.012500,708683,1038,11,32,3.082852,82.177264,0
0.012500,708683,1038,12,27,2.601156,84.778420,0
0.012500,708683,1038,13,25,2.408478,87.186898,0
0.012500,708683,1038,14,12,1.156069,88.342967,0
0.012500,708683,1038,15,15,1.445087,89.788054,0
0.012500,708683,1038,16,12,1.156069,90.944123,0
0.012500,708683,1038,17,14,1.348748,92.292871,0
0.012500,708683,1038,18,9,0.867052,93.159923,0
0.012500,708683,1038,19,11,1.059730,94.219653,0
0.012500,708683,1038,20,8,0.770713,94.990366,0
0.012500,708683,1038,21,9,0.867052,95.857418,0
0.012500,708683,1038,22,8,0.770713,96.628131,0
0.012500,708683,1038,23,4,0.385356,97.013487,0
0.012500,708683,1038,24,5,0.481696,97.495183,0
0.012500,708683,1038,25,3,0.289017,97.784200,0
0.012500,708683,1038,26,6,0.578035,98.362235,0
0.012500,708683,1038,27,5,0.481696,98.843931,0
0.012500,708683,1038,28,3,0.289017,99.132948,0
0.012500,708683,1038,29,4,0.385356,99.518304,0
0.012500,708683,1038,30,5,0.481696,100.000000,0
0.010000,2791529,1073,1,212,19.757689,19.757689,0
0.010000,2791529,1073,2,86,8.014911,27.772600,0
0.010000,2791529,1073,3,107,9.972041,37.744641,0
0.010000,2791529,1073,4,81,7.548928,45.293569,0
0.010000,2791529,1073,5,83,7.735322,53.028891,0
0.010000,2791529,1073,6,78,7.269338,60.298229,0
0.010000,2791529,1073,7,69,6.430568,66.728798,0
0.010000,2791529,1073,8,44,4.100652,70.829450,0
0.010000,2791529,1073,9,47,4.380242,75.209692,0
0.010000,2791529,1073,10,37,3.448276,78.657968,0
0.010000,2791529,1073,11,31,2.889096,81.547064,0
0.010000,2791529,1073,12,29,2.702703,84.249767,0
0.010000,2791529,1073,13,24,2.236719,86.486486,0
0.010000,2791529,1073,14,25,2.329916,88.816403,0
0.010000,2791529,1073,15,15,1.397950,90.214352,0
0.010000,2791529,1073,16,15,1.397950,91.612302,0
0.010000,2791529,1073,17,10,0.931966,92.544268,0
0.010000,2791529,1073,18,13,1.211556,93.755825,0
0.010000,2791529,1073,19,5,0.465983,94.221808,0
0.010000,2791529,1073,20,6,0.559180,94.780988,0
0.010000,2791529,1073,21,12,1.118360,95.899348,0
0.010000,2791529,1073,22,12,1.118360,97.017707,0
0.010000,2791529,1073,23,6,0.559180,97.576887,0
0.010000,2791529,1073,24,8,0.745573,98.322460,0
0.010000,2791529,1073,25,3,0.279590,98.602050,0
0.010000,2791529,1073,26,6,0.559180,99.161230,0
0.010000,2791529,1073,27,2,0.186393,99.347623,0
0.010000,2791529,1073,28,4,0.372787,99.720410,0
0.010000,2791529,1073,30,3,0.279590,100.000000,0
0.007500,10000000,855,1,100,11.695906,11.695906,0
0.007500,10000000,855,2,80,9.356725,21.052632,0
0.007500,10000000,855,3,85,9.941520,30.994152,0
0.007500,10000000,855,4,107,12.514620,43.508772,0
0.007500,10000000,855,5,76,8.888889,52.397661,0
0.007500,10000000,855,6,61,7.134503,59.532164,0
0.007500,10000000,855,7,46,5.380117,64.912281,0
0.007500,10000000,855,8,45,5.263158,70.175439,0
0.007500,10000000,855,9,42,4.912281,75.087719,0
0.007500,10000000,855,10,33,3.859649,78.947368,0
0.007500,10000000,855,11,29,3.391813,82.339181,0
0.007500,10000000,855,12,20,2.339181,84.678363,0
0.007500,10000000,855,13,19,2.222222,86.900585,0
0.007500,10000000,855,14,10,1.169591,88.070175,0
0.007500,10000000,855,15,14,1.637427,89.707602,0
0.007500,10000000,855,16,10,1.169591,90.877193,0
0.007500,10000000,855,17,11,1.286550,92.163743,0
0.007500,10000000,855,18,14,1.637427,93.801170,0
0.007500,10000000,855,19,8,0.935673,94.736842,0
0.007500,10000000,855,20,11,1.286550,96.023392,0
0.007500,10000000,855,21,9,1.052632,97.076023,0
0.007500,10000000,855,22,9,1.052632,98.128655,0
0.007500,10000000,855,23,3,0.350877,98.479532,0
0.007500,10000000,855,24,2,0.233918,98.713450,0
0.007500,10000000,855,25,2,0.233918,98.947368,0
0.007500,10000000,855,26,4,0.467836,99.415205,0
0.007500,10000000,855,27,1,0.116959,99.532164,0
0.007500,10000000,855,29,2,0.233918,99.766082,0
0.007500,10000000,855,30,2,0.233918,100.000000,0
0.005000,10000000,125,1,13,10.400000,10.400000,0
0.005000,10000000,125,2,9,7.200000,17.600000,0
0.005000,10000000,125,3,11,8.800000,26.400000,0
0.005000,10000000,125,4,21,16.800000,43.200000,0
0.005000,10000000,125,5,13,10.400000,53.600000,0
0.005000,10000000,125,6,11,8.800000,62.400000,0
0.005000,10000000,125,7,15,12.000000,74.400000,0
0.005000,10000000,125,8,7,5.600000,80.000000,0
0.005000,10000000,125,9,5,4.000000,84.000000,0
0.005000,10000000,125,10,6,4.800000,88.800000,0
0.005000,10000000,125,11,1,0.800000,89.600000,0
0.005000,10000000,125,12,1,0.800000,90.400000,0
0.005000,10000000,125,13,3,2.400000,92.800000,0
0.005000,10000000,125,14,2,1.600000,94.400000,0
0.005000,10000000,125,17,2,1.600000,96.000000,0
0.005000,10000000,125,18,2,1.600000,97.600000,0
0.005000,10000000,125,19,1,0.800000,98.400000,0
0.005000,10000000,125,26,1,0.800000,99.200000,0
0.005000,10000000,125,27,1,0.800000,100.000000,0
