alpha,frames_tested,frames_feedback_success,gen,count,pct_among_feedback_success,cumulative_pct,is_overflow
0.017500,111634,1288,12,19,1.475155,94.953416,0
0.017500,111634,1288,13,17,1.319876,96.273292,0
0.017500,111634,1288,14,12,0.931677,97.204969,0
0.017500,111634,1288,15,9,0.698758,97.903727,0
0.017500,111634,1288,16,11,0.854037,98.757764,0
0.017500,111634,1288,17,7,0.543478,99.301242,0
0.017500,111634,1288,18,9,0.698758,100.000000,0
0.015000,283516,1221,1,342,28.009828,28.009828,0
0.015000,283516,1221,2,208,17.035217,45.045045,0
0.015000,283516,1221,3,135,11.056511,56.101556,0
0.015000,283516,1221,4,119,9.746110,65.847666,0
0.015000,283516,1221,5,78,6.388206,72.235872,0
0.015000,283516,1221,6,74,6.060606,78.296478,0
0.015000,283516,1221,7,49,4.013104,82.309582,0
0.015000,283516,1221,8,41,3.357903,85.667486,0
0.015000,283516,1221,9,36,2.948403,88.615889,0
0.015000,283516,1221,10,24,1.965602,90.581491,0
0.015000,283516,1221,11,24,1.965602,92.547093,0
0.015000,283516,1221,12,14,1.146601,93.693694,0
0.015000,283516,1221,13,26,2.129402,95.823096,0
0.015000,283516,1221,14,13,1.064701,96.887797,0
0.015000,283516,1221,15,10,0.819001,97.706798,0
0.015000,283516,1221,16,12,0.982801,98.689599,0
0.015000,283516,1221,17,6,0.491400,99.180999,0
0.015000,283516,1221,18,10,0.819001,100.000000,0
0.012500,915431,1335,1,381,28.539326,28.539326,0
0.012500,915431,1335,2,227,17.003745,45.543071,0
0.012500,915431,1335,3,165,12.359551,57.902622,0
0.012500,915431,1335,4,140,10.486891,68.389513,0
0.012500,915431,1335,5,104,7.790262,76.179775,0
0.012500,915431,1335,6,71,5.318352,81.498127,0
0.012500,915431,1335,7,62,4.644195,86.142322,0
0.012500,915431,1335,8,36,2.696629,88.838951,0
0.012500,915431,1335,9,21,1.573034,90.411985,0
0.012500,915431,1335,10,40,2.996255,93.408240,0
0.012500,915431,1335,11,14,1.048689,94.456929,0
0.012500,915431,1335,12,20,1.498127,95.955056,0
0.012500,915431,1335,13,12,0.898876,96.853933,0
0.012500,915431,1335,14,12,0.898876,97.752809,0
0.012500,915431,1335,15,13,0.973783,98.726592,0
0.012500,915431,1335,16,7,0.524345,99.250936,0
0.012500,915431,1335,17,5,0.374532,99.625468,0
0.012500,915431,1335,18,5,0.374532,100.000000,0
0.010000,2895651,1160,1,257,22.155172,22.155172,0
0.010000,2895651,1160,2,208,17.931034,40.086207,0
0.010000,2895651,1160,3,149,12.844828,52.931034,0
0.010000,2895651,1160,4,104,8.965517,61.896552,0
0.010000,2895651,1160,5,84,7.241379,69.137931,0
0.010000,2895651,1160,6,79,6.810345,75.948276,0
0.010000,2895651,1160,7,69,5.948276,81.896552,0
