alpha,frames_tested,frames_feedback_success,gen,count,pct_among_feedback_success,cumulative_pct,is_overflow
0.030000,11064,796,1,216,27.135678,27.135678,0
0.030000,11064,796,2,104,13.065327,40.201005,0
0.030000,11064,796,3,92,11.557789,51.758794,0
0.030000,11064,796,4,73,9.170854,60.929648,0
0.030000,11064,796,5,53,6.658291,67.587940,0
0.030000,11064,796,6,48,6.030151,73.618090,0
0.030000,11064,796,7,43,5.402010,79.020101,0
0.030000,11064,796,8,32,4.020101,83.040201,0
0.030000,11064,796,9,31,3.894472,86.934673,0
0.030000,11064,796,10,30,3.768844,90.703518,0
0.030000,11064,796,11,21,2.638191,93.341709,0
0.030000,11064,796,12,19,2.386935,95.728643,0
0.030000,11064,796,13,10,1.256281,96.984925,0
0.030000,11064,796,14,12,1.507538,98.492462,0
0.030000,11064,796,15,9,1.130653,99.623116,0
0.030000,11064,796,16,3,0.376884,100.000000,0
0.027500,25140,973,1,262,26.927030,26.927030,0
0.027500,25140,973,2,130,13.360740,40.287770,0
0.027500,25140,973,3,107,10.996917,51.284687,0
0.027500,25140,973,4,95,9.763618,61.048304,0
0.027500,25140,973,5,72,7.399794,68.448099,0
0.027500,25140,973,6,59,6.063720,74.511819,0
0.027500,25140,973,7,56,5.755396,80.267215,0
0.027500,25140,973,8,44,4.522097,84.789311,0
0.027500,25140,973,9,29,2.980473,87.769784,0
0.027500,25140,973,10,35,3.597122,91.366906,0
0.027500,25140,973,11,21,2.158273,93.525180,0
0.027500,25140,973,12,21,2.158273,95.683453,0
0.027500,25140,973,13,19,1.952724,97.636177,0
0.027500,25140,973,14,10,1.027749,98.663926,0
0.027500,25140,973,15,7,0.719424,99.383350,0
0.027500,25140,973,16,6,0.616650,100.000000,0
0.025000,53467,1016,1,239,23.523622,23.523622,0
0.025000,53467,1016,2,166,16.338583,39.862205,0
0.025000,53467,1016,3,104,10.236220,50.098425,0
0.025000,53467,1016,4,90,8.858268,58.956693,0
0.025000,53467,1016,5,77,7.578740,66.535433,0
0.025000,53467,1016,6,73,7.185039,73.720472,0
0.025000,53467,1016,7,50,4.921260,78.641732,0
0.025000,53467,1016,8,47,4.625984,83.267717,0
0.025000,53467,1016,9,37,3.641732,86.909449,0
0.025000,53467,1016,10,33,3.248031,90.157480,0
0.025000,53467,1016,11,32,3.149606,93.307087,0
0.025000,53467,1016,12,18,1.771654,95.078740,0
0.025000,53467,1016,13,18,1.771654,96.850394,0
0.025000,53467,1016,14,8,0.787402,97.637795,0
0.025000,53467,1016,15,16,1.574803,99.212598,0
0.025000,53467,1016,16,8,0.787402,100.000000,0
0.022500,126849,1199,1,333,27.773144,27.773144,0
0.022500,126849,1199,2,150,12.510425,40.283570,0
0.022500,126849,1199,3,141,11.759800,52.043369,0
0.022500,126849,1199,4,126,10.508757,62.552127,0
0.022500,126849,1199,5,90,7.506255,70.058382,0
0.022500,126849,1199,6,79,6.588824,76.647206,0
0.022500,126849,1199,7,59,4.920767,81.567973,0
0.022500,126849,1199,8,41,3.419516,84.987490,0
0.022500,126849,1199,9,41,3.419516,88.407006,0
0.022500,126849,1199,10,37,3.085905,91.492911,0
0.022500,126849,1199,11,23,1.918265,93.411176,0
0.022500,126849,1199,12,24,2.001668,95.412844,0
0.022500,126849,1199,13,13,1.084237,96.497081,0
0.022500,126849,1199,14,22,1.834862,98.331943,0
0.022500,126849,1199,15,8,0.667223,98.999166,0
0.022500,126849,1199,16,12,1.000834,100.000000,0
0.020000,328733,1355,1,408,30.110701,30.110701,0
0.020000,328733,1355,2,198,14.612546,44.723247,0
0.020000,328733,1355,3,157,11.586716,56.309963,0
0.020000,328733,1355,4,138,10.184502,66.494465,0
0.020000,328733,1355,5,86,6.346863,72.841328,0
0.020000,328733,1355,6,73,5.387454,78.228782,0
0.020000,328733,1355,7,67,4.944649,83.173432,0
0.020000,328733,1355,8,43,3.173432,86.346863,0
0.020000,328733,1355,9,41,3.025830,89.372694,0
0.020000,328733,1355,10,39,2.878229,92.250923,0
0.020000,328733,1355,11,18,1.328413,93.579336,0
0.020000,328733,1355,12,23,1.697417,95.276753,0
0.020000,328733,1355,13,31,2.287823,97.564576,0
0.020000,328733,1355,14,11,0.811808,98.376384,0
0.020000,328733,1355,15,14,1.033210,99.409594,0
0.020000,328733,1355,16,8,0.590406,100.000000,0
0.017500,801173,1322,1,372,28.139183,28.139183,0
0.017500,801173,1322,2,195,14.750378,42.889561,0
0.017500,801173,1322,3,166,12.556732,55.446293,0
0.017500,801173,1322,4,141,10.665658,66.111952,0
0.017500,801173,1322,5,88,6.656581,72.768533,0
0.017500,801173,1322,6,83,6.278366,79.046899,0
0.017500,801173,1322,7,60,4.538578,83.585477,0
0.017500,801173,1322,8,49,3.706505,87.291982,0
0.017500,801173,1322,9,43,3.252648,90.544629,0
0.017500,801173,1322,10,43,3.252648,93.797277,0
0.017500,801173,1322,11,22,1.664145,95.461422,0
0.017500,801173,1322,12,24,1.815431,97.276853,0
0.017500,801173,1322,13,13,0.983359,98.260212,0
0.017500,801173,1322,14,9,0.680787,98.940998,0
0.017500,801173,1322,15,8,0.605144,99.546142,0
0.017500,801173,1322,16,6,0.453858,100.000000,0
0.015000,2222502,1339,1,325,24.271845,24.271845,0
0.015000,2222502,1339,2,209,15.608663,39.880508,0
0.015000,2222502,1339,3,175,13.069455,52.949963,0
0.015000,2222502,1339,4,140,10.455564,63.405527,0
0.015000,2222502,1339,5,104,7.766990,71.172517,0
0.015000,2222502,1339,6,82,6.123973,77.296490,0
0.015000,2222502,1339,7,58,4.331591,81.628081,0
0.015000,2222502,1339,8,73,5.451830,87.079910,0
0.015000,2222502,1339,9,41,3.061987,90.141897,0
0.015000,2222502,1339,10,54,4.032860,94.174757,0
0.015000,2222502,1339,11,21,1.568335,95.743092,0
0.015000,2222502,1339,12,11,0.821509,96.564600,0
0.015000,2222502,1339,13,15,1.120239,97.684839,0
0.015000,2222502,1339,14,16,1.194922,98.879761,0
0.015000,2222502,1339,15,11,0.821509,99.701270,0
0.015000,2222502,1339,16,4,0.298730,100.000000,0
0.012500,8382609,1792,1,450,25.111607,25.111607,0
0.012500,8382609,1792,2,266,14.843750,39.955357,0
0.012500,8382609,1792,3,304,16.964286,56.919643,0
0.012500,8382609,1792,4,198,11.049107,67.968750,0
0.012500,8382609,1792,5,127,7.087054,75.055804,0
0.012500,8382609,1792,6,99,5.524554,80.580357,0
0.012500,8382609,1792,7,104,5.803571,86.383929,0
0.012500,8382609,1792,8,59,3.292411,89.676339,0
0.012500,8382609,1792,9,28,1.562500,91.238839,0
0.012500,8382609,1792,10,54,3.013393,94.252232,0
0.012500,8382609,1792,11,11,0.613839,94.866071,0
0.012500,8382609,1792,12,31,1.729911,96.595982,0
0.012500,8382609,1792,13,21,1.171875,97.767857,0
0.012500,8382609,1792,14,1,0.055804,97.823661,0
0.012500,8382609,1792,15,18,1.004464,98.828125,0
0.012500,8382609,1792,16,21,1.171875,100.000000,0
0.010000,10000000,623,1,140,22.471910,22.471910,0
0.010000,10000000,623,2,110,17.656501,40.128411,0
0.010000,10000000,623,3,82,13.162119,53.290530,0
0.010000,10000000,623,4,70,11.235955,64.526485,0
0.010000,10000000,623,5,49,7.865169,72.391653,0
0.010000,10000000,623,6,39,6.260032,78.651685,0
0.010000,10000000,623,7,24,3.852327,82.504013,0
0.010000,10000000,623,8,31,4.975923,87.479936,0
0.010000,10000000,623,9,16,2.568218,90.048154,0
0.010000,10000000,623,10,16,2.568218,92.616372,0
0.010000,10000000,623,11,10,1.605136,94.221509,0
0.010000,10000000,623,12,10,1.605136,95.826645,0
0.010000,10000000,623,13,9,1.444623,97.271268,0
0.010000,10000000,623,14,8,1.284109,98.555377,0
0.010000,10000000,623,15,5,0.802568,99.357945,0
0.010000,10000000,623,16,4,0.642055,100.000000,0
0.007500,10000000,135,1,29,21.481481,21.481481,0
0.007500,10000000,135,2,24,17.777778,39.259259,0
0.007500,10000000,135,3,16,11.851852,51.111111,0
0.007500,10000000,135,4,12,8.888889,60.000000,0
0.007500,10000000,135,5,9,6.666667,66.666667,0
0.007500,10000000,135,6,11,8.148148,74.814815,0
0.007500,10000000,135,7,10,7.407407,82.222222,0
