alpha,frame_index_alpha,frame_index_global,used_iterations,frame_bit_errors,is_codeword,ml_invoked,ml_calls_in_frame,error_vn_indices,error_vn_last5_energies,global_max_last5_energies,global_max_vn_indices_last5,ml_proposed_vn_indices,ml_proposed_error_overlap
0.005000,38980,38980,30,4,0,0,0,"70;477;510;1142","70:-2|-2|-2|-2|-2;477:-2|0|-2|0|-2;510:0|2|0|2|0;1142:-2|0|-2|0|-2","0|2|2|0|2","510/802|1158|154|510/802|1158","",""
0.005000,94067,94067,30,5,0,1,1,"137;551;936;942;1252","137:2|0|2|0|2;551:-2|-2|-2|-2|-2;936:0|0|0|0|0;942:2|0|2|0|2;1252:0|-4|0|-4|0","2|0|0|2|0","46/137/727/942|45/51/123/221/225/227/252/309/468/562/580/694/785|79/167/288/294/693/699/765/869/873/957/1097|46/137/727/942|3/51/123/227/252/309/443/468/482/562/580/694/785","46;137;551;727;815;936","137;551;936"
0.005000,244081,244081,30,4,0,0,0,"512;654;1096;1212","512:-2|-2|-2|-2|-2;654:-2|0|-2|0|-2;1096:0|2|0|2|0;1212:-2|0|-2|0|-2","0|2|2|0|2","192/1096|840|448|192/1096|840","",""
0.005000,296916,296916,30,4,0,0,0,"204;500;666;1224","204:-2|-2|-2|-2|-2;500:0|2|0|2|0;666:0|2|0|2|0;1224:-2|0|-2|0|-2","0|2|2|0|2","500/524/666/1000|1148/1172|18/352|500/524/666/1000|1148/1172","",""
0.005000,606964,606964,30,5,0,1,8,"231;540;570;1289;1295","231:-2|-2|-2|0|-2;540:2|0|-2|2|2;570:0|2|0|2|0;1289:-2|0|-2|0|-2;1295:2|0|0|2|2","2|2|2|0|2","540/925/1295|1218|277|237/570/925/1295|885/1188/1218","540;925;570;660;1295;13;237","540;570;1295"
0.005000,689716,689716,30,6,0,1,5,"58;292;383;896;1171;1184","58:-2|0|-4|-2|-2;292:-2|0|-2|0|-2;383:0|0|2|0|-2;896:-2|0|0|2|-2;1171:0|2|0|0|0;1184:0|2|0|-2|-2","0|2|2|2|0","383/465/475/790/1171/1184|1123|142/523/536|383/465|33/147/165/206/325/370/543/644/940/1031/1123","383;465;475;790;896;1171","383;896;1171"
0.005000,697797,697797,30,3,0,1,1,"577;966;1278","577:0|-2|0|-2|0;966:0|0|0|0|0;1278:2|0|2|0|2","2|0|0|2|0","933/1278|21/41/42/218/440/469/473|285/314/318/630/669/901/1088/1117/1121|933/1278|17/41/42/218/247/251/440","37;12;736;833;962;966","966"
0.005000,736226,736226,30,4,0,0,0,"853;959;983;1269","853:0|2|0|2|0;959:-2|-2|-2|-2|-2;983:0|2|0|2|0;1269:-2|0|-2|0|-2","0|2|2|0|2","273/853/924/983|921|205/276/335|273/853/924/983|921","",""
0.005000,868269,868269,30,5,0,1,14,"15;618;735;737;1107","15:0|2|0|2|0;618:0|-2|0|-2|0;735:2|2|2|2|2;737:-2|0|-2|0|-2;1107:0|2|0|2|0","2|2|2|2|2","616/637/735|663/1264/1285|87/459|616/637/735|663/1264/1285","616;637;735;15;618;1107","735;15;618;1107"
0.005000,957842,957842,30,5,0,0,0,"136;247;315;865;947","136:0|-2|0|-2|0;247:2|0|2|0|2;315:-2|-2|-2|-2|-2;865:-2|-2|-2|-2|-2;947:0|-2|0|-2|0","2|0|0|2|0","247/528|98/232/308/424/454/467/490/566/623/895/1176|746/956/1102/1214/1271|247/528|98/232/308/424/454/467/490/566/623/895/1176","",""
0.010000,9531,9531,30,4,0,1,1,"50;562;971;1292","50:-2|-2|-2|-2|-2;562:2|0|2|0|2;971:0|-2|0|-2|0;1292:0|-2|0|-2|0","2|0|0|2|0","562/826|14/26/236/267/439/454/478/584/1210|178/884/915/1126/1232|562/826|14/26/236/267/439/454/478/584/1210","9;826;7;50;72;108","50"
0.010000,17184,17184,30,4,0,0,0,"49;818;924;951","49:0|2|0|2|0;818:-2|-2|-2|-2|-2;924:-2|0|-2|0|-2;951:-2|0|-2|0|-2","0|2|2|0|2","49/845|697|197|49/845|697","",""
0.010000,17285,17285,30,3,0,1,14,"149;311;588","149:0|2|0|2|0;311:0|2|0|2|0;588:2|-2|2|-2|2","2|2|2|2|2","588/1188|797/959|540|588/1188|797/959","878;2;98;274;311;368;588;1188;149;666","311;588;149"
0.010000,18517,18517,30,4,0,0,0,"230;249;839;962","230:0|2|0|2|0;249:-2|0|-2|0|-2;839:0|2|0|2|0;962:-2|0|-2|0|-2","0|2|2|0|2","230/560/837/839|878/1208|189/191|230/560/837/839|878/1208","",""
0.010000,20193,20193,30,6,0,1,2,"81;416;418;760;1036;1047","81:0|-2|0|-2|0;416:2|0|2|0|2;418:2|0|2|0|2;760:-2|-2|-2|-2|-2;1036:0|-2|0|-2|0;1047:0|-2|0|-2|0","2|0|0|2|0","67/416/418/1239|126/189/205/208/335/349/351/381/489/527/529/616/715/1064/1066|591/774/776/837/856/1137/1177|67/416/418/1239|126/189/205/208/335/349/351/381/489/527/529/616/715/1064/1066","81;416;67;1047;1154;1239;418;53;70","81;416;1047;418"
0.010000,20904,20904,30,4,0,1,1,"298;825;1101;1276","298:-4|0|-2|-2|-4;825:0|0|0|0|0;1101:0|2|0|2|0;1276:-2|-2|-2|-2|-2","0|0|2|0|0","481/577/710/825/1101|41/160/212/332/438/469/545/946/1129/1225|62/453|481/577/710/825/1101|13/160/235/251/545/606/1129/1225","481;577;710;825;1101;1276","825;1101;1276"
0.010000,27691,27691,30,6,0,0,0,"331;382;391;798;895;1065","331:0|0|0|0|0;382:0|-2|0|-2|0;391:0|-2|0|-2|0;798:0|0|0|0|0;895:-2|-2|-2|-2|-2;1065:2|0|2|0|2","2|0|0|2|0","367/1065|155/173/183/201/285/369/397/415/493/502/522/578/979/1015/1286|150/417/803/821/831/849/933/1063/1141/1170|367/1065|183/324/369/397/493/502/542/571/578/979/1015/1286","",""
0.010000,31289,31289,30,6,0,0,0,"21;543;592;817;838;927","21:-2|-2|-2|-2|-2;543:0|2|0|2|0;592:-2|-2|-2|-2|-2;817:-2|-2|-2|-2|-2;838:-2|0|-2|0|-2;927:-2|0|-2|0|-2","0|2|2|0|2","543/1273|1191|625|543/1273|1191","",""
0.010000,38980,38980,30,4,0,0,0,"70;477;510;1142","70:-2|-2|-2|-2|-2;477:-2|0|-2|0|-2;510:0|2|0|2|0;1142:-2|0|-2|0|-2","0|2|2|0|2","510/802|1158|154|510/802|1158","",""
0.010000,39929,39929,30,4,0,0,0,"50;133;630;1248","50:0|2|0|2|0;133:-2|0|-2|0|-2;630:0|2|0|2|0;1248:-2|0|-2|0|-2","0|2|2|0|2","50/630/813/916|698/1278|165/268|50/630/813/916|698/1278","",""
0.010000,42117,42117,30,6,0,0,0,"210;267;494;789;1147;1174","210:0|0|0|0|2;267:0|0|0|0|2;494:-4|-4|0|0|4;789:0|-2|0|-2|0;1147:2|0|2|0|2;1174:-2|-2|-2|-2|0","2|0|0|2|0","1046/1147|92/164/182/209/252/342/433/513/537/607/858/915|398/499/740/857/900/998/1081/1161/1185/1255|1046/1147|64/164/182/209/342/390/513/537/858/915/1142","",""
0.010000,44949,44949,30,5,0,0,0,"712;802;1064;1136;1173","712:2|0|2|2|0;802:0|0|4|-2|-2;1064:0|0|2|0|0;1136:0|-2|2|0|-2;1173:0|-2|0|0|-2","2|0|0|4|2","398/712|108/171/177/182/208/294/328/331/501/509/547/741/1046/1125|64/154/416/756/819/825/830/856/976/1149|93/802|1046","",""
0.010000,47741,47741,30,5,0,1,5,"353;438;736;1019;1127","353:0|0|0|0|0;438:-2|-2|0|-2|-2;736:0|0|0|0|2;1019:-2|-2|-2|-2|0;1127:-2|0|-2|0|4","0|0|0|2|0","353/410/736|132/304/318/343/383/415/564/1001/1058/1251|88/479/768/817/952/1063/1169/1219|410/603|120/169/343/415/571/590/1001/1058/1251","353;410;603;736;1127;35","353;736;1127"
0.010000,53605,53605,30,4,0,0,0,"334;382;447;1060","334:0|2|0|2|0;382:0|2|0|2|0;447:-2|0|-2|0|-2;1060:-2|0|-2|0|-2","0|2|2|0|2","334/382/1157/1169|982/1030|509/521|334/382/1157/1169|982/1030","",""
0.010000,59340,59340,30,5,0,1,10,"182;379;461;502;1202","182:0|0|2|0|0;379:-2|-2|-2|-2|-2;461:-2|-2|0|-2|-2;502:0|0|2|0|0;1202:-4|0|-4|-4|0","0|0|0|4|0","182/502|64/192/490/518/830/1150|50/554/720/840/1046/1064/1138/1281|698|64/72/192/416/490/518/640/830/1150","1129;134;182;362;502;698;1202;34;54","182;502;1202"
0.010000,60046,60046,30,5,0,0,0,"242;570;817;1271;1294","242:-4|-2|-2|-4|-4;570:-2|-2|-2|-2|-2;817:-4|0|-2|-2|-4;1271:-2|0|-2|0|-2;1294:0|2|0|2|0","0|2|2|0|2","541/592/1007/1294|1189|646|541/592/1007/1294|1189","",""
0.010000,76294,76294,30,6,0,0,0,"37;310;439;677;863;1279","37:-2|2|0|-2|2;310:-4|2|0|-2|0;439:0|0|0|0|0;677:0|2|2|0|2;863:0|4|0|0|4;1279:0|4|0|0|4","0|2|4|2|0","439/677/863/934/969/1127/1279|685/958|215/286/321/631|677/1127|105/219/243/254/304/395/441/476/571/618/619/1087","",""
0.010000,78041,78041,30,4,0,0,0,"82;380;761;1048","82:-2|0|-2|0|-2;380:0|2|0|2|0;761:-2|0|-2|0|-2;1048:-2|-2|-2|-2|-2","0|2|2|0|2","380/1155|1028|507|380/1155|1028","",""
0.010000,79118,79118,30,3,0,1,13,"172;492;688","172:0|2|0|2|0;492:0|2|0|2|0;688:2|-2|2|-2|2","2|2|2|2|2","688/1192|820/1140|544|688/1192|820/1140","605;4;49;87;134;172;688;1192;322;492;882","172;688;492"
0.010000,79435,79435,30,6,0,1,1,"126;288;565;892;908;1219","126:0|-2|0|-2|0;288:0|-2|0|-2|0;565:-2|-2|-2|-2|-2;892:2|0|2|0|2;908:2|0|2|0|2;1219:-2|-2|-2|-2|-2","2|0|0|2|0","125/606/892/908|123/159/239/282/297/298/307/415/456/593/773/1254|244/260/791/807/887/1063/1203/1241|125/606/892/908|123/159/239/282/297/298/307/415/456/593/773/1254","126;288;565;1219;21;125","126;288;565;1219"
0.010000,86319,86319,30,5,0,1,1,"24;220;261;911;920","24:4|-2|0|0|4;220:0|0|0|0|0;261:0|0|4|-4|0;911:2|0|0|0|2;920:-2|-4|0|-2|-2","4|0|0|4|0","24/820|8/29/58/71/108/230/246/301/433/440/558/868/909|36/263/623/706/719/756/878/894/949/1088|261|34/58/230/246/259/402/433/481/558/626/672/868","24;220;684;820;911;1271","24;220;911"
0.010000,88693,88693,30,5,0,0,0,"153;615;881;882;1085","153:0|2|0|2|2;615:-2|0|0|4|-2;881:-2|0|-2|2|0;882:-2|0|-2|0|0;1085:0|0|0|2|0","0|2|0|0|4","153/264/278/1085|801/912|233/234/316/437/667/709/781/897/919/964/1132/1196/1230/1231/1288|14/153/264/278/615/1085|662/1263","",""
0.010000,89589,89589,30,4,0,0,0,"182;289;566;1220","182:2|0|2|0|2;289:0|-2|0|-2|0;566:2|0|2|0|2;1220:-2|-2|-2|-2|-2","2|0|0|2|0","127/182/566/691|30/65/283/299/409/416/458/633/775/830/1214|43/712/809/888/931/1106/1281|127/182/566/691|30/65/283/299/409/416/458/633/775/830/1214","",""
0.010000,94067,94067,30,5,0,1,1,"46;551;727;936;1252","46:0|2|0|2|0;551:-2|-2|-2|-2|-2;727:0|2|0|2|0;936:0|0|0|0|0;1252:-4|0|-4|0|-4","0|2|2|0|2","46/137/727/815/936/942|694/785|79/294|46/137/727/815/936/942|694/785","46;137;551;727;815;936","46;551;727;936"
0.010000,95527,95527,30,4,0,0,0,"19;920;940;1261","19:-4|-2|-2|-4|-4;920:0|2|0|2|0;940:-2|0|-2|0|-2;1261:-2|0|-2|0|-2","0|2|2|0|2","585/718/920|1233|272|585/718/920|1233","",""
0.010000,100567,100567,30,5,0,1,1,"249;834;856;959;1259","249:-2|0|-2|-2|-2;834:-2|0|0|-2|0;856:0|4|-4|-4|0;959:0|2|2|0|2;1259:0|0|0|0|0","0|2|4|2|0","9/227/580/856/959/1122/1259|657/875/1228|208|9/959|14/22/78/234/244/254/269/299/472/543/566/657/875/1228","884;9;155;156;227;284",""
0.010000,107934,107934,30,4,0,0,0,"111;273;1204;1249","111:-2|0|-2|0|-2;273:-2|0|-2|0|-2;1204:0|0|0|0|0;1249:0|2|0|2|0","0|2|2|0|2","289/550/1090/1204/1249|1198|601|289/550/1090/1204/1249|1198","",""
0.010000,110625,110625,30,4,0,0,0,"292;951;970;1261","292:0|2|0|2|0;951:-2|0|-2|0|-2;970:-2|0|-2|0|-2;1261:-4|-2|-2|-4|-4","0|2|2|0|2","292/845/969|940|197|292/845/969|940","",""
0.010000,111669,111669,30,4,0,0,0,"811;838;846;944","811:-2|0|-2|0|-2;838:-2|0|-2|0|-2;846:0|2|0|2|0;944:-2|-2|-2|-2|-2","0|0|2|0|0","846/971|221/229/248/256|198/323|846/971|221/229/248/256","",""
0.010000,112033,112033,30,4,0,0,0,"113;275;552;684","113:-2|0|-2|0|-2;275:-2|0|-2|0|-2;552:-2|-2|-2|-2|-2;684:0|2|0|2|0","0|0|2|0|0","684/1206|226/285/323/402/761/923|36/558|684/1206|226/285/323/402/761/923","",""
0.010000,121756,121756,30,9,0,1,1,"251;253;581;845;860;937;951;1223;1282","251:0|0|4|-2|-2;253:2|0|2|2|0;581:-2|-2|-2|-2|-2;845:0|-2|0|0|-2;860:2|0|2|2|0;937:0|0|2|0|0;951:-2|-2|0|-2|-2;1223:2|0|2|2|0;1282:-2|-2|-2|-2|-2","2|0|0|4|2","253/292/860/1223|6/33/46/48/102/104/110/216/222/238/257/419/471/473/600/899/901/940/1180|199/210/212/289/575/654/694/750/870/905/934/1119/1121/1248|251/858|901/940","581;532;845;847;857;858","581;845"
0.010000,128360,128360,30,5,0,1,1,"70;326;1078;1214;1234","70:0|2|0|2|0;326:-2|-2|-4|0|-2;1078:-2|0|-2|0|-2;1214:0|0|0|0|0;1234:0|2|0|2|0","0|2|2|0|2","70/477/604/1214/1234|718/1125/1252|586|70/477/604/1214/1234|718/1125/1252","70;433;477;604;758;1014","70"
0.010000,131605,131605,30,7,0,1,7,"96;99;784;802;808;1035;1172","96:0|0|0|0|0;99:2|-2|0|0|2;784:-2|-2|-2|-2|-2;802:2|0|2|0|2;808:0|0|0|2|0;1035:0|-2|0|-2|0;1172:0|-2|-2|-2|0","2|0|0|2|0","99/802/1142|177/180/183/213/334/337/339/367/504/526/744|154/160/393/494/825/828/861/976/982/987/1152/1155/1180|802/1142|177/183/337/339/345/364/507/526/744/747","808;1041;96;99;802;1142","808;96;99;802"
0.010000,135323,135323,30,7,0,0,0,"279;431;462;644;764;784;1082","279:-2|0|-2|0|-2;431:-2|0|-2|0|-2;462:-2|-2|-2|-2|-2;644:0|2|0|2|0;764:-2|-2|-2|-2|-2;784:-2|0|-2|0|-2;1082:0|2|0|2|0","0|2|2|0|2","397/644/745/1082|1045/1292|97/434|397/644/745/1082|1045/1292","",""
0.010000,152869,152869,30,4,0,1,1,"464;1077;1178;1212","464:0|-2|0|-2|0;1077:0|-2|0|-2|0;1178:2|0|2|0|2;1212:2|0|2|0|2","2|0|0|2|0","636/784/1178/1212|153/213/283/327/364/369/508/514/569/643/1284|136/530/564/801/861/975/1017/1021/1056|636/784/1178/1212|153/213/283/327/364/369/508/514/569/643/1284","734;69;136;233;420;476",""
0.010000,157145,157145,30,4,0,0,0,"99;778;789;1172","99:-2|0|-2|0|-2;778:-2|0|-2|0|-2;789:0|2|0|2|0;1172:-2|-2|-2|-2|-2","0|0|2|0|0","789/1065|358/369/507/508/747|141/417|789/1065|358/369/507/508/747","",""
0.010000,160336,160336,30,4,0,1,1,"219;273;696;826","219:0|-2|0|-2|0;273:2|0|2|0|2;696:2|0|2|0|2;826:0|-2|0|-2|0","2|0|0|2|0","273/456/696/986|14/70/72/187/236/258/361/382/635/638/921/1104|48/338/884/906/969/1062/1283/1286|273/456/696/986|14/70/72/187/236/258/361/382/635/638/921/1104","428;523;621;986;30;52",""
0.010000,160813,160813,30,4,0,0,0,"210;672;1055;1230","210:-2|-2|-2|-2|-2;672:-2|0|-2|0|-2;1055:0|2|0|2|0;1230:-2|0|-2|0|-2","0|2|2|0|2","530/1055|1178|407|530/1055|1178","",""
0.010000,162396,162396,30,8,0,1,15,"402;521;722;789;983;1046;1113;1237","402:0|2|0|2|0;521:0|0|0|0|0;722:0|2|0|2|0;789:0|-2|0|-2|0;983:0|0|0|0|0;1046:-2|-2|-2|-2|-2;1113:0|-2|0|-2|0;1237:0|0|0|0|0","2|2|2|2|2","132|780/1050|74|132|780/1050","1241;132;353;402;521;643;310;722","402;521;722"
0.010000,168728,168728,30,4,0,1,1,"94;318;772;1166","94:-2|0|-2|0|-2;318:0|2|0|2|0;772:-2|0|-2|0|-2;1166:-2|-2|-2|-2|-2","0|2|0|0|2","318/447|966/1095|124/653/826/960/1000/1009/1010/1144/1274|318/447|966/1095","0;318;88;93;94;140","318;94"
0.010000,172684,172684,30,4,0,1,4,"586;817;923;942","586:0|2|0|2|0;817:-2|-2|-4|0|-2;923:0|0|0|0|0;942:-2|-2|-2|-2|-2","0|2|0|0|2","0/586/923/1287|648/1234|275/653/680/699/908/1126|0/586/923|648/1234","0;586;923;1287;2;45","586;923"
0.010000,174449,174449,30,5,0,1,13,"20;49;585;816;1110","20:-2|-2|-2|-2|-2;49:0|2|0|2|0;585:2|2|2|2|2;816:0|2|0|2|0;1110:0|0|0|0|0","2|2|2|2|2","53/585/970|697/701/1233|168/322|53/585/970|697/701/1233","53;585;970;49;705;816","585;49;816"
0.010000,179167,179167,30,5,0,0,0,"16;42;848;938;1283","16:0|2|0|2|0;42:-2|0|-2|0|-2;848:0|2|0|2|0;938:-2|-2|-2|-2|-2;1283:-2|-2|-2|-2|-2","0|2|2|0|2","16/848/937/1273|664|200/289/625|16/848/937/1273|664","",""
0.010000,183446,183446,30,3,0,1,1,"99;323;1070","99:-2|0|-2|0|-2;323:0|2|0|2|0;1070:0|0|0|0|0","0|2|0|0|2","323/452/462/1070|971/1100|422/658/831/836/965/1015/1022/1279|323/452/462/1070|971/1100","405;777;1034;135;323;462","323"
0.010000,188412,188412,30,8,0,1,15,"55;78;85;389;764;1049;1051;1056","55:-2|0|-2|0|-2;78:0|2|0|2|0;85:-4|-4|-4|-4|-4;389:0|2|0|2|0;764:0|0|0|0|0;1049:0|-2|0|-2|0;1051:-2|-2|-2|-2|-2;1056:0|0|0|0|0","2|2|2|2|2","1181|726/1037|533|1181|726/1037","1181;76;78;389;390;443","78;389"
0.010000,189913,189913,30,5,0,0,0,"107;399;416;1073;1137","107:0|0|0|0|0;399:2|0|2|0|2;416:0|0|0|0|0;1073:0|-2|0|-2|0;1137:0|-2|0|-2|0","2|0|0|2|0","399/713|109/126/172/295/332/349/375/377/510/515/548/755/1047/1064|65/149/757/774/820/997/1023/1025/1163|399/713|109/191/295/332/510/521/527/548/755/1047/1064","",""
0.010000,190185,190185,30,5,0,1,1,"126;151;568;622;921","126:0|2|0|2|0;151:0|0|0|0|0;568:0|2|0|2|0;622:-2|0|-2|0|-2;921:-2|0|-2|0|-2","0|2|2|0|2","126/151/568/586/888/908/1267|774/1216|260/619|126/151/568/586/888/908/1267|774/1216","27;126;151;568;586;888","126;151;568"
0.010000,190292,190292,30,4,0,0,0,"850;956;1266;1267","850:-2|0|-2|0|-2;956:0|0|0|0|0;1266:-2|0|-2|0|-2;1267:0|2|0|2|0","0|0|2|0|0","565/921/956/1267/1275|30/239/241/250/437/457/463/1213|273/619|565/921/956/1267/1275|11/29/30/38/1213","",""
0.010000,192343,192343,30,9,0,1,5,"256;323;330;492;608;653;689;731;865","256:2|0|0|0|0;323:2|0|2|2|0;330:0|0|-2|0|-2;492:2|2|0|-2|0;608:0|-2|-2|-2|-2;653:2|2|0|0|0;689:0|0|2|0|0;731:0|0|0|0|0;865:0|0|-2|-2|-2","4|2|2|2|2","145|828/1140|5/581|323/689|828/971","731;1082;256;355;492;653;815;151;689;323;180","731;256;492;653;689;323"
0.010000,197690,197690,30,5,0,0,0,"257;584;860;1257;1283","257:0|2|0|2|0;584:0|0|0|0|0;860:-2|-2|-2|-2|-2;1257:-2|0|-2|0|-2;1283:-2|0|-2|0|-2","0|2|2|0|2","257/305/584/832/931|905|184|257/305/584/832/931|905","",""
0.010000,198347,198347,30,2,0,1,12,"903;904","903:2|2|2|2|2;904:2|2|2|2|2","2|2|2|2|2","121/300/637/903/904|769|255/256|121/300/637/903/904|769","36;300;637;1107;10;16;121;903;904;391","903;904"
0.010000,201609,201609,30,4,0,1,14,"425;452;1139;1162","425:0|2|0|2|0;452:0|2|0|2|0;1139:2|2|2|2|2;1162:0|0|0|0|0","2|2|2|2|2","90/808/1139|738/1073/1100|160/491|90/808/1139|738/1073/1100","90;808;1139;59;425;452","1139;425;452"
0.010000,203159,203159,30,4,0,0,0,"385;396;1059;1177","385:0|0|0|0|0;396:0|2|0|2|0;1059:-2|0|-2|0|-2;1177:-2|0|-2|0|-2","0|2|2|0|2","385/396/783/789/1142|1044|135|385/396/783/789/1142|1044","",""
0.010000,208954,208954,30,4,0,1,14,"590;593;924;1250","590:0|2|0|2|0;593:0|0|0|0|0;924:0|2|0|2|0;1250:2|2|2|2|2","2|2|2|2|2","815/853/1250|1238|167/205/276/602|815/853/1250|1238","815;853;1250;590;593;924","1250;590;593;924"
0.010000,223596,223596,30,8,0,1,14,"99;179;214;483;491;669;688;1010","99:0|2|0|2|0;179:0|0|0|0|0;214:0|0|0|0|0;483:0|2|0|2|0;491:-2|-4|-2|-4|-2;669:-2|-2|-2|-2|-2;688:-2|-2|-2|-2|-2;1010:-2|-4|-2|-4|-2","2|2|2|2|2","808|747/1131|160|808|747/1131","808;99;179;214;414;483;47","99;179;214;483"
0.010000,226697,226697,30,4,0,1,4,"178;457;498;1198","178:0|0|0|0|0;457:0|2|0|2|0;498:-2|-2|-2|-2|-2;1198:-2|-2|-4|0|-2","0|2|0|0|2","178/429/457/694|1077/1105|708/787/836/1010/1162|178/429/457|1077/1105","178;429;457;694;78;94","178;457"
0.010000,227932,227932,30,4,0,1,6,"759;783;1147;1171","759:-2|0|0|2|-2;783:0|0|2|0|0;1147:-2|0|-2|0|-2;1171:0|2|0|2|0","0|2|2|2|2","98/783/1070/1171|746|523|783/1070|722/746","783;1070;74;98;759;1171","783;759;1171"
0.010000,229843,229843,30,5,0,1,15,"252;357;601;867;1138","252:0|2|0|2|0;357:-2|-2|-2|-2|-2;601:0|2|0|2|0;867:2|0|2|0|2;1138:0|0|0|0|0","2|2|2|2|2","867/1125|900/1249|477|867/1125|900/1249","867;138;139;211;252;601;1125","867;252;601"
0.010000,233705,233705,30,4,0,1,1,"143;254;419;733","143:0|-2|0|-2|0;254:2|0|2|0|2;419:2|0|2|0|2;733:0|-2|0|-2|0","2|0|0|2|0","254/419/677/1039|105/123/129/211/343/395/474/530/568/619/902/1067|29/391/753/771/887/1000/1178/1216|254/419/677/1039|105/123/129/211/343/395/474/530/568/619/902/1067","266;493;562;565;677;1039",""
0.010000,237438,237438,30,4,0,0,0,"101;455;1067;1174","101:-2|-2|-2|-2|-2;455:0|2|0|2|0;1067:-2|0|-2|0|-2;1174:-2|0|-2|0|-2","0|2|2|0|2","455/780|1103|132|455/780|1103","",""
0.010000,238300,238300,30,4,0,0,0,"530;672;1114;1230","530:-2|-2|-2|-2|-2;672:-2|0|-2|0|-2;1114:0|2|0|2|0;1230:-2|0|-2|0|-2","0|2|2|0|2","210/1114|858|466|210/1114|858","",""
0.010000,240947,240947,30,4,0,1,14,"418;762;1038;1156","418:-2|-2|-2|-2|-2;762:0|0|0|0|0;1038:-2|-2|-2|-2|-2;1156:0|-2|0|-2|0","0|0|0|0|0","460/479/762/1156|128/191/330/342/492/604/1127|114/776/858/1134/1140|460/479/762/1156|128/191/330/342/492/604/1127","460;479;762;1038;1156;72;62;74","762;1038;1156"
0.010000,244081,244081,30,4,0,0,0,"512;654;1096;1212","512:-2|-2|-2|-2|-2;654:-2|0|-2|0|-2;1096:0|2|0|2|0;1212:-2|0|-2|0|-2","0|2|2|0|2","192/1096|840|448|192/1096|840","",""
0.010000,251017,251017,30,6,0,0,0,"107;499;762;1049;1180;1207","107:-2|-4|-2|-4|-2;499:-2|0|-2|0|-2;762:-2|-2|-2|-2|-2;1049:-2|0|-2|0|-2;1180:0|2|0|2|0;1207:0|2|0|2|0","0|2|2|0|2","187/792/1180/1207|835|144/532/559|187/792/1180/1207|835","",""
0.010000,256355,256355,30,6,0,0,0,"110;216;275;748;812;1263","110:-2|0|-2|0|-2;216:0|2|0|2|0;275:0|2|0|2|0;748:-2|0|-2|0|-2;812:-2|0|-2|0|-2;1263:-2|0|-2|0|-2","0|2|2|0|2","49/216/275/828|697/864/923|180|49/216/275/828|697/864/923","",""
0.010000,268357,268357,30,4,0,0,0,"246;252;1011;1256","246:0|-2|0|-2|0;252:2|0|2|0|2;1011:2|0|2|0|2;1256:0|-2|0|-2|0","2|0|0|2|0","167/252/484/1011|19/97/103/215/335/401/466/472/609/618/815/900/1132|363/667/751/885/1055/1114/1257|167/252/484/1011|19/97/103/215/335/401/466/472/609/618/815/900/1132","",""
0.010000,274063,274063,30,6,0,0,0,"72;345;354;479;1043;1135","72:2|0|2|0|2;345:0|0|0|0|0;354:0|0|0|0|0;479:0|-2|0|-2|0;1043:0|-2|0|-2|0;1135:-2|-2|-2|-2|-2","2|0|0|2|0","72/435|166/210/340/347/384/429/525/534/556/565/604/614/720/993/1002/1062/1083|988/995/1032/1077/1173/1204/1213/1252|72/435|124/166/170/210/215/340/534/604/614/720/993/1002/1062/1083","",""
0.010000,276630,276630,30,5,0,0,0,"79;432;449;757;1151","79:-2|-2|-2|-2|-2;432:-2|-2|-2|-2|-2;449:0|2|0|2|0;757:-2|0|-2|0|-2;1151:-2|-2|-2|-2|-2","0|2|2|0|2","449/1145|1097|497|449/1145|1097","",""
0.010000,285188,285188,30,4,0,0,0,"103;383;781;1057","103:0|2|0|2|0;383:-2|0|-2|0|-2;781:-2|0|-2|0|-2;1057:-2|-2|-2|-2|-2","0|2|2|0|2","103/1175|751|527|103/1175|751","",""
0.010000,285472,285472,30,6,0,0,0,"74;400;807;1038;1040;1147","74:0|2|0|0|0;400:-4|0|0|4|-4;807:-2|-2|-2|0|-2;1038:0|4|-4|0|0;1040:-2|-2|-2|-2|-2;1147:-2|0|-2|-2|-2","0|2|4|0|4","74/76/521/647/1038/1175|722|390|74/76/400/521/647/1175|1048","",""
0.010000,289697,289697,30,6,0,0,0,"42;841;920;939;1284;1292","42:0|0|0|0|0;841:0|-2|0|-2|0;920:-4|-2|-4|-2|-4;939:2|0|2|0|2;1284:-2|-4|0|-2|-2;1292:2|0|2|0|2","2|0|0|2|0","813/814/939/1292|1/2/223/224/248/251/446/454/480/576/690|165/166/291/644/649/696/872/896/899/915/1129/1224|813/814/939/1292|1/2/47/223/224/251/446/454/480/690","",""
0.010000,292908,292908,30,5,0,1,1,"20;363;621;976;1197","20:0|2|0|2|2;363:0|0|0|2|0;621:-2|0|-2|2|0;976:0|0|0|2|0;1197:-4|0|0|4|-4","0|2|0|0|2","20/241/363/976|668/889|328/549/740/874/970/1041/1109/1202/1276|20/241/363/976/1197|668/889/1011/1269","1262;241;363;563;586;976","363;976"
0.010000,296916,296916,30,4,0,0,0,"204;500;666;1224","204:-2|-2|-2|-2|-2;500:0|2|0|2|0;666:0|2|0|2|0;1224:-2|0|-2|0|-2","0|2|2|0|2","500/524/666/1000|1148/1172|18/352|500/524/666/1000|1148/1172","",""
