alpha,frames_tested,frames_feedback_success,gen,count,pct_among_feedback_success,cumulative_pct,is_overflow
0.030000,3947,1087,1,366,33.670653,33.670653,0
0.030000,3947,1087,2,172,15.823367,49.494020,0
0.030000,3947,1087,3,113,10.395584,59.889604,0
0.030000,3947,1087,4,102,9.383625,69.273229,0
0.030000,3947,1087,5,62,5.703772,74.977001,0
0.030000,3947,1087,6,58,5.335787,80.312787,0
0.030000,3947,1087,7,43,3.955842,84.268629,0
0.030000,3947,1087,8,46,4.231831,88.500460,0
0.030000,3947,1087,9,30,2.759890,91.260350,0
0.030000,3947,1087,10,30,2.759890,94.020239,0
0.030000,3947,1087,11,16,1.471941,95.492180,0
0.030000,3947,1087,12,20,1.839926,97.332107,0
0.030000,3947,1087,13,9,0.827967,98.160074,0
0.030000,3947,1087,14,13,1.195952,99.356026,0
0.030000,3947,1087,15,7,0.643974,100.000000,0
0.027500,7780,1403,1,502,35.780470,35.780470,0
0.027500,7780,1403,2,227,16.179615,51.960086,0
0.027500,7780,1403,3,159,11.332858,63.292944,0
0.027500,7780,1403,4,127,9.052031,72.344975,0
0.027500,7780,1403,5,76,5.416964,77.761939,0
0.027500,7780,1403,6,81,5.773343,83.535282,0
0.027500,7780,1403,7,48,3.421240,86.956522,0
0.027500,7780,1403,8,34,2.423378,89.379900,0
0.027500,7780,1403,9,36,2.565930,91.945830,0
0.027500,7780,1403,10,28,1.995723,93.941554,0
0.027500,7780,1403,11,31,2.209551,96.151105,0
0.027500,7780,1403,12,12,0.855310,97.006415,0
0.027500,7780,1403,13,16,1.140413,98.146828,0
0.027500,7780,1403,14,12,0.855310,99.002138,0
0.027500,7780,1403,15,14,0.997862,100.000000,0
0.025000,13757,1513,1,571,37.739590,37.739590,0
0.025000,13757,1513,2,251,16.589557,54.329147,0
0.025000,13757,1513,3,172,11.368143,65.697290,0
0.025000,13757,1513,4,125,8.261732,73.959022,0
0.025000,13757,1513,5,93,6.146728,80.105750,0
0.025000,13757,1513,6,58,3.833443,83.939194,0
0.025000,13757,1513,7,51,3.370787,87.309980,0
0.025000,13757,1513,8,51,3.370787,90.680767,0
0.025000,13757,1513,9,32,2.115003,92.795770,0
0.025000,13757,1513,10,28,1.850628,94.646398,0
0.025000,13757,1513,11,21,1.387971,96.034369,0
0.025000,13757,1513,12,21,1.387971,97.422340,0
0.025000,13757,1513,13,10,0.660939,98.083278,0
0.025000,13757,1513,14,12,0.793126,98.876404,0
0.025000,13757,1513,15,17,1.123596,100.000000,0
0.022500,28048,1614,1,586,36.307311,36.307311,0
0.022500,28048,1614,2,280,17.348203,53.655514,0
0.022500,28048,1614,3,159,9.851301,63.506815,0
0.022500,28048,1614,4,147,9.107807,72.614622,0
0.022500,28048,1614,5,88,5.452292,78.066914,0
0.022500,28048,1614,6,75,4.646840,82.713755,0
0.022500,28048,1614,7,52,3.221809,85.935564,0
0.022500,28048,1614,8,53,3.283767,89.219331,0
0.022500,28048,1614,9,47,2.912020,92.131351,0
0.022500,28048,1614,10,32,1.982652,94.114002,0
0.022500,28048,1614,11,34,2.106568,96.220570,0
0.022500,28048,1614,12,15,0.929368,97.149938,0
0.022500,28048,1614,13,11,0.681537,97.831475,0
0.022500,28048,1614,14,17,1.053284,98.884758,0
0.022500,28048,1614,15,18,1.115242,100.000000,0
0.020000,68112,1877,1,711,37.879595,37.879595,0
0.020000,68112,1877,2,308,16.409164,54.288759,0
0.020000,68112,1877,3,233,12.413426,66.702184,0
0.020000,68112,1877,4,145,7.725093,74.427278,0
0.020000,68112,1877,5,121,6.446457,80.873735,0
0.020000,68112,1877,6,79,4.208844,85.082579,0
0.020000,68112,1877,7,75,3.995738,89.078316,0
0.020000,68112,1877,8,44,2.344166,91.422483,0
0.020000,68112,1877,9,40,2.131060,93.553543,0
0.020000,68112,1877,10,33,1.758125,95.311668,0
0.020000,68112,1877,11,31,1.651572,96.963239,0
0.020000,68112,1877,12,22,1.172083,98.135322,0
0.020000,68112,1877,13,15,0.799148,98.934470,0
0.020000,68112,1877,14,11,0.586042,99.520511,0
0.020000,68112,1877,15,9,0.479489,100.000000,0
0.017500,145606,1791,1,632,35.287549,35.287549,0
0.017500,145606,1791,2,305,17.029592,52.317141,0
0.017500,145606,1791,3,203,11.334450,63.651591,0
0.017500,145606,1791,4,166,9.268565,72.920156,0
0.017500,145606,1791,5,112,6.253490,79.173646,0
0.017500,145606,1791,6,94,5.248465,84.422111,0
0.017500,145606,1791,7,55,3.070910,87.493021,0
0.017500,145606,1791,8,45,2.512563,90.005583,0
0.017500,145606,1791,9,38,2.121720,92.127303,0
0.017500,145606,1791,10,28,1.563372,93.690676,0
0.017500,145606,1791,11,34,1.898381,95.589056,0
0.017500,145606,1791,12,19,1.060860,96.649916,0
0.017500,145606,1791,13,16,0.893356,97.543272,0
0.017500,145606,1791,14,30,1.675042,99.218314,0
0.017500,145606,1791,15,14,0.781686,100.000000,0
0.015000,418174,1844,1,629,34.110629,34.110629,0
