alpha,frames_tested,frames_feedback_success,gen,count,pct_among_feedback_success,cumulative_pct,is_overflow
0.030000,3619,930,1,242,26.021505,26.021505,0
0.030000,3619,930,2,127,13.655914,39.677419,0
0.030000,3619,930,3,75,8.064516,47.741935,0
0.030000,3619,930,4,58,6.236559,53.978495,0
0.030000,3619,930,5,42,4.516129,58.494624,0
0.030000,3619,930,6,41,4.408602,62.903226,0
0.030000,3619,930,7,47,5.053763,67.956989,0
0.030000,3619,930,8,39,4.193548,72.150538,0
0.030000,3619,930,9,31,3.333333,75.483871,0
0.030000,3619,930,10,27,2.903226,78.387097,0
0.030000,3619,930,11,17,1.827957,80.215054,0
0.030000,3619,930,12,17,1.827957,82.043011,0
0.030000,3619,930,13,17,1.827957,83.870968,0
0.030000,3619,930,14,29,3.118280,86.989247,0
0.030000,3619,930,15,11,1.182796,88.172043,0
0.030000,3619,930,16,18,1.935484,90.107527,0
0.030000,3619,930,17,14,1.505376,91.612903,0
0.030000,3619,930,18,12,1.290323,92.903226,0
0.030000,3619,930,19,7,0.752688,93.655914,0
0.030000,3619,930,20,8,0.860215,94.516129,0
0.030000,3619,930,21,5,0.537634,95.053763,0
0.030000,3619,930,22,5,0.537634,95.591398,0
0.030000,3619,930,23,8,0.860215,96.451613,0
0.030000,3619,930,24,4,0.430108,96.881720,0
0.030000,3619,930,25,7,0.752688,97.634409,0
0.030000,3619,930,26,8,0.860215,98.494624,0
0.030000,3619,930,27,6,0.645161,99.139785,0
0.030000,3619,930,28,3,0.322581,99.462366,0
0.030000,3619,930,29,4,0.430108,99.892473,0
0.030000,3619,930,30,1,0.107527,100.000000,0
0.027500,7027,1277,1,346,27.094753,27.094753,0
0.027500,7027,1277,2,150,11.746280,38.841034,0
0.027500,7027,1277,3,100,7.830854,46.671887,0
0.027500,7027,1277,4,98,7.674236,54.346124,0
0.027500,7027,1277,5,73,5.716523,60.062647,0
0.027500,7027,1277,6,64,5.011746,65.074393,0
0.027500,7027,1277,7,68,5.324980,70.399374,0
0.027500,7027,1277,8,45,3.523884,73.923258,0
0.027500,7027,1277,9,49,3.837118,77.760376,0
0.027500,7027,1277,10,48,3.758810,81.519186,0
0.027500,7027,1277,11,37,2.897416,84.416601,0
0.027500,7027,1277,12,30,2.349256,86.765857,0
0.027500,7027,1277,13,28,2.192639,88.958496,0
0.027500,7027,1277,14,16,1.252937,90.211433,0
0.027500,7027,1277,15,17,1.331245,91.542678,0
0.027500,7027,1277,16,10,0.783085,92.325764,0
0.027500,7027,1277,17,12,0.939702,93.265466,0
0.027500,7027,1277,18,10,0.783085,94.048551,0
0.027500,7027,1277,19,17,1.331245,95.379796,0
0.027500,7027,1277,20,7,0.548160,95.927956,0
0.027500,7027,1277,21,5,0.391543,96.319499,0
0.027500,7027,1277,22,9,0.704777,97.024276,0
0.027500,7027,1277,23,5,0.391543,97.415818,0
0.027500,7027,1277,24,5,0.391543,97.807361,0
0.027500,7027,1277,25,8,0.626468,98.433829,0
0.027500,7027,1277,26,13,1.018011,99.451840,0
0.027500,7027,1277,27,1,0.078309,99.530149,0
0.027500,7027,1277,28,2,0.156617,99.686766,0
0.027500,7027,1277,30,4,0.313234,100.000000,0
0.025000,12337,1303,1,359,27.551804,27.551804,0
0.025000,12337,1303,2,160,12.279355,39.831159,0
0.025000,12337,1303,3,119,9.132771,48.963929,0
0.025000,12337,1303,4,89,6.830391,55.794321,0
0.025000,12337,1303,5,85,6.523408,62.317728,0
0.025000,12337,1303,6,71,5.448964,67.766692,0
0.025000,12337,1303,7,53,4.067536,71.834229,0
0.025000,12337,1303,8,52,3.990790,75.825019,0
0.025000,12337,1303,9,46,3.530315,79.355334,0
0.025000,12337,1303,10,46,3.530315,82.885649,0
0.025000,12337,1303,11,35,2.686109,85.571757,0
0.025000,12337,1303,12,26,1.995395,87.567153,0
0.025000,12337,1303,13,22,1.688411,89.255564,0
0.025000,12337,1303,14,21,1.611665,90.867229,0
0.025000,12337,1303,15,15,1.151190,92.018419,0
0.025000,12337,1303,16,21,1.611665,93.630084,0
0.025000,12337,1303,17,15,1.151190,94.781274,0
0.025000,12337,1303,18,11,0.844206,95.625480,0
0.025000,12337,1303,19,7,0.537222,96.162701,0
0.025000,12337,1303,20,9,0.690714,96.853415,0
0.025000,12337,1303,21,6,0.460476,97.313891,0
0.025000,12337,1303,22,4,0.306984,97.620875,0
0.025000,12337,1303,23,5,0.383730,98.004605,0
0.025000,12337,1303,24,7,0.537222,98.541827,0
0.025000,12337,1303,25,4,0.306984,98.848810,0
0.025000,12337,1303,26,7,0.537222,99.386032,0
0.025000,12337,1303,27,3,0.230238,99.616270,0
0.025000,12337,1303,28,2,0.153492,99.769762,0
0.025000,12337,1303,29,3,0.230238,100.000000,0
0.022500,25201,1432,1,434,30.307263,30.307263,0
0.022500,25201,1432,2,179,12.500000,42.807263,0
0.022500,25201,1432,3,126,8.798883,51.606145,0
0.022500,25201,1432,4,94,6.564246,58.170391,0
0.022500,25201,1432,5,101,7.053073,65.223464,0
0.022500,25201,1432,6,80,5.586592,70.810056,0
0.022500,25201,1432,7,58,4.050279,74.860335,0
0.022500,25201,1432,8,46,3.212291,78.072626,0
0.022500,25201,1432,9,40,2.793296,80.865922,0
0.022500,25201,1432,10,43,3.002793,83.868715,0
0.022500,25201,1432,11,31,2.164804,86.033520,0
0.022500,25201,1432,12,22,1.536313,87.569832,0
0.022500,25201,1432,13,26,1.815642,89.385475,0
0.022500,25201,1432,14,13,0.907821,90.293296,0
0.022500,25201,1432,15,22,1.536313,91.829609,0
0.022500,25201,1432,16,25,1.745810,93.575419,0
0.022500,25201,1432,17,13,0.907821,94.483240,0
0.022500,25201,1432,18,14,0.977654,95.460894,0
0.022500,25201,1432,19,6,0.418994,95.879888,0
0.022500,25201,1432,20,7,0.488827,96.368715,0
0.022500,25201,1432,21,10,0.698324,97.067039,0
0.022500,25201,1432,22,5,0.349162,97.416201,0
0.022500,25201,1432,23,3,0.209497,97.625698,0
0.022500,25201,1432,24,7,0.488827,98.114525,0
0.022500,25201,1432,25,4,0.279330,98.393855,0
0.022500,25201,1432,26,4,0.279330,98.673184,0
0.022500,25201,1432,27,10,0.698324,99.371508,0
0.022500,25201,1432,28,4,0.279330,99.650838,0
0.022500,25201,1432,29,2,0.139665,99.790503,0
0.022500,25201,1432,30,3,0.209497,100.000000,0
0.020000,47414,1305,1,388,29.731801,29.731801,0
0.020000,47414,1305,2,171,13.103448,42.835249,0
0.020000,47414,1305,3,93,7.126437,49.961686,0
0.020000,47414,1305,4,85,6.513410,56.475096,0
0.020000,47414,1305,5,74,5.670498,62.145594,0
0.020000,47414,1305,6,74,5.670498,67.816092,0
0.020000,47414,1305,7,60,4.597701,72.413793,0
0.020000,47414,1305,8,38,2.911877,75.325670,0
0.020000,47414,1305,9,48,3.678161,79.003831,0
0.020000,47414,1305,10,42,3.218391,82.222222,0
0.020000,47414,1305,11,28,2.145594,84.367816,0
0.020000,47414,1305,12,24,1.839080,86.206897,0
