alpha,frames_tested,frames_feedback_success,gen,count,pct_among_feedback_success,cumulative_pct,is_overflow
0.020000,62978,1825,5,106,5.808219,76.438356,0
0.020000,62978,1825,6,94,5.150685,81.589041,0
0.020000,62978,1825,7,59,3.232877,84.821918,0
0.020000,62978,1825,8,43,2.356164,87.178082,0
0.020000,62978,1825,9,39,2.136986,89.315068,0
0.020000,62978,1825,10,47,2.575342,91.890411,0
0.020000,62978,1825,11,42,2.301370,94.191781,0
0.020000,62978,1825,12,25,1.369863,95.561644,0
0.020000,62978,1825,13,16,0.876712,96.438356,0
0.020000,62978,1825,14,19,1.041096,97.479452,0
0.020000,62978,1825,15,13,0.712329,98.191781,0
0.020000,62978,1825,16,12,0.657534,98.849315,0
0.020000,62978,1825,17,13,0.712329,99.561644,0
0.020000,62978,1825,18,8,0.438356,100.000000,0
0.017500,156076,1846,1,643,34.832069,34.832069,0
0.017500,156076,1846,2,236,12.784399,47.616468,0
0.017500,156076,1846,3,219,11.863489,59.479957,0
0.017500,156076,1846,4,139,7.529794,67.009751,0
0.017500,156076,1846,5,138,7.475623,74.485374,0
0.017500,156076,1846,6,90,4.875406,79.360780,0
0.017500,156076,1846,7,68,3.683640,83.044420,0
0.017500,156076,1846,8,51,2.762730,85.807151,0
0.017500,156076,1846,9,46,2.491874,88.299025,0
0.017500,156076,1846,10,42,2.275190,90.574215,0
0.017500,156076,1846,11,36,1.950163,92.524377,0
0.017500,156076,1846,12,34,1.841820,94.366197,0
0.017500,156076,1846,13,28,1.516793,95.882990,0
0.017500,156076,1846,14,20,1.083424,96.966414,0
0.017500,156076,1846,15,16,0.866739,97.833153,0
0.017500,156076,1846,16,12,0.650054,98.483207,0
0.017500,156076,1846,17,16,0.866739,99.349946,0
0.017500,156076,1846,18,12,0.650054,100.000000,0
0.015000,359166,1585,1,494,31.167192,31.167192,0
0.015000,359166,1585,2,247,15.583596,46.750789,0
0.015000,359166,1585,3,190,11.987382,58.738170,0
0.015000,359166,1585,4,140,8.832808,67.570978,0
0.015000,359166,1585,5,115,7.255521,74.826498,0
0.015000,359166,1585,6,85,5.362776,80.189274,0
0.015000,359166,1585,7,75,4.731861,84.921136,0
0.015000,359166,1585,8,38,2.397476,87.318612,0
0.015000,359166,1585,9,44,2.776025,90.094637,0
0.015000,359166,1585,10,31,1.955836,92.050473,0
0.015000,359166,1585,11,28,1.766562,93.817035,0
0.015000,359166,1585,12,18,1.135647,94.952681,0
0.015000,359166,1585,13,17,1.072555,96.025237,0
0.015000,359166,1585,14,15,0.946372,96.971609,0
0.015000,359166,1585,15,16,1.009464,97.981073,0
0.015000,359166,1585,16,15,0.946372,98.927445,0
0.015000,359166,1585,17,10,0.630915,99.558360,0
0.015000,359166,1585,18,7,0.441640,100.000000,0
0.012500,1406702,2063,1,612,29.665536,29.665536,0
0.012500,1406702,2063,2,311,15.075133,44.740669,0
0.012500,1406702,2063,3,264,12.796898,57.537567,0
0.012500,1406702,2063,4,215,10.421716,67.959283,0
0.012500,1406702,2063,5,135,6.543868,74.503151,0
0.012500,1406702,2063,6,109,5.283568,79.786718,0
0.012500,1406702,2063,7,90,4.362579,84.149297,0
0.012500,1406702,2063,8,70,3.393117,87.542414,0
0.012500,1406702,2063,9,51,2.472128,90.014542,0
0.012500,1406702,2063,10,45,2.181289,92.195831,0
0.012500,1406702,2063,11,30,1.454193,93.650024,0
0.012500,1406702,2063,12,33,1.599612,95.249636,0
0.012500,1406702,2063,13,26,1.260301,96.509937,0
0.012500,1406702,2063,14,21,1.017935,97.527872,0
0.012500,1406702,2063,15,22,1.066408,98.594280,0
0.012500,1406702,2063,16,10,0.484731,99.079011,0
0.012500,1406702,2063,17,5,0.242365,99.321377,0
0.012500,1406702,2063,18,14,0.678623,100.000000,0
0.010000,4691054,2034,1,507,24.926254,24.926254,0
0.010000,4691054,2034,2,359,17.649951,42.576205,0
0.010000,4691054,2034,3,282,13.864307,56.440511,0
0.010000,4691054,2034,4,222,10.914454,67.354966,0
0.010000,4691054,2034,5,123,6.047198,73.402163,0
0.010000,4691054,2034,6,116,5.703048,79.105211,0
0.010000,4691054,2034,7,102,5.014749,84.119961,0
0.010000,4691054,2034,8,77,3.785644,87.905605,0
0.010000,4691054,2034,9,60,2.949853,90.855457,0
0.010000,4691054,2034,10,30,1.474926,92.330383,0
0.010000,4691054,2034,11,28,1.376598,93.706981,0
0.010000,4691054,2034,12,24,1.179941,94.886922,0
0.010000,4691054,2034,13,27,1.327434,96.214356,0
0.010000,4691054,2034,14,26,1.278269,97.492625,0
0.010000,4691054,2034,15,25,1.229105,98.721731,0
0.010000,4691054,2034,16,7,0.344149,99.065880,0
0.010000,4691054,2034,17,5,0.245821,99.311701,0
0.010000,4691054,2034,18,14,0.688299,100.000000,0
0.007500,10000000,923,1,205,22.210184,22.210184,0
0.007500,10000000,923,2,163,17.659805,39.869989,0
0.007500,10000000,923,3,139,15.059588,54.929577,0
0.007500,10000000,923,4,83,8.992416,63.921993,0
0.007500,10000000,923,5,97,10.509209,74.431203,0
0.007500,10000000,923,6,49,5.308776,79.739978,0
0.007500,10000000,923,7,27,2.925244,82.665222,0
0.007500,10000000,923,8,36,3.900325,86.565547,0
0.007500,10000000,923,9,34,3.683640,90.249187,0
0.007500,10000000,923,10,24,2.600217,92.849404,0
0.007500,10000000,923,11,9,0.975081,93.824485,0
0.007500,10000000,923,12,12,1.300108,95.124594,0
0.007500,10000000,923,13,8,0.866739,95.991333,0
0.007500,10000000,923,14,7,0.758397,96.749729,0
0.007500,10000000,923,15,12,1.300108,98.049837,0
0.007500,10000000,923,16,8,0.866739,98.916576,0
0.007500,10000000,923,17,6,0.650054,99.566631,0
0.007500,10000000,923,18,4,0.433369,100.000000,0
0.005000,10000000,120,1,30,25.000000,25.000000,0
0.005000,10000000,120,2,25,20.833333,45.833333,0
0.005000,10000000,120,3,17,14.166667,60.000000,0
0.005000,10000000,120,4,16,13.333333,73.333333,0
0.005000,10000000,120,5,10,8.333333,81.666667,0
0.005000,10000000,120,6,5,4.166667,85.833333,0
0.005000,10000000,120,7,3,2.500000,88.333333,0
0.005000,10000000,120,8,4,3.333333,91.666667,0
0.005000,10000000,120,9,3,2.500000,94.166667,0
0.005000,10000000,120,10,1,0.833333,95.000000,0
0.005000,10000000,120,11,3,2.500000,97.500000,0
0.005000,10000000,120,12,2,1.666667,99.166667,0
0.005000,10000000,120,13,1,0.833333,100.000000,0
